@relation posOrNegWordBags

@attribute corpus string
@attribute Class_Attribute_For_SimpleOpenEval {true,false}

@data
'july 2014 external links edit 35th anniversary snow south florida storm data 1977 wave waves north america winter 1886 87 1888 northwest wave freeze blue norther november 11 1911 1912 ',true
'wave waves north america winter 1886 87 1888 northwest wave freeze blue norther november 11 1911 1912 wave 1936 north american wave wave 1977 wave 1978 sunday winter 1985 wave 1994 north american ',true
'wave waves north america winter 1886 87 1888 northwest wave freeze blue norther november 11 1911 1912 wave 1936 north american wave wave 1977 wave 1978 sunday winter 1985 wave 1994 north american ',true
'northwest wave freeze blue norther november 11 1911 1912 wave 1936 north american wave wave 1977 wave 1978 sunday winter 1985 wave 1994 north american ',true
'index php title cold_wave_of_january_1977 oldid 757138256 categories 1977 meteorology 1977 natural disasters 1977 bahamas waves climate florida natural disasters florida 1977 florida 1977 events hidden categories mdy dates april 2012 articles unsourced statements ',true
'757138256 categories 1977 meteorology 1977 natural disasters 1977 bahamas waves climate florida natural disasters florida 1977 florida 1977 events hidden categories mdy dates april 2012 articles unsourced statements ',true
'wave wikipedia free encyclopedia jump navigation search map detailing record low temperatures various cities 21 1985 winter 1985 wave 1 meteorological event result shifting polar vortex ',true
'wave waves north america winter 1886 87 1888 northwest wave freeze blue norther november 11 1911 1912 wave 1936 north american wave wave 1977 wave 1978 sunday winter 1985 wave 1994 north american ',true
'wave waves north america winter 1886 87 1888 northwest wave freeze blue norther november 11 1911 1912 wave 1936 north american wave wave 1977 wave 1978 sunday winter 1985 wave 1994 north american ',true
'northwest wave freeze blue norther november 11 1911 1912 wave 1936 north american wave wave 1977 wave 1978 sunday winter 1985 wave 1994 north american ',true
'southward shift north polar vortex record-low temperatures extended march 2 arctic front initially associated nor\'easter tracked canada resulting heavy snowfall temperatures fell unprecedented levels low temperature records broken ',true
'air masses met leading bitter wind chills worsening impacts record temperatures 5 clarification record temperatures edit edit chicago 7 2014 vapor rising lake michigan vapor rising chicago river ',true
'2013-2014 atlantic winter storms europe linked winter north america edit 3 boston temperature 2 17 20 29 ',true
'accuweather 6 2014 geos-5 analyses forecasts major stratospheric sudden warming 2013 nasa extreme outbreaks europe 1948 99 american meteorological society june 2001 walsh bryan 6 2014 climate ',true
'forecasts major stratospheric sudden warming 2013 nasa extreme outbreaks europe 1948 99 american meteorological society june 2001 walsh bryan 6 2014 climate change driving historic snap time retrieved ',true
'major stratospheric sudden warming 2013 nasa extreme outbreaks europe 1948 99 american meteorological society june 2001 walsh bryan 6 2014 climate change driving historic snap time retrieved 9 2014 monthly seasonal snowfall central park national oceanic ',true
'wave waves north america winter 1886 87 1888 northwest wave freeze blue norther november 11 1911 1912 wave 1936 north american wave wave 1977 wave 1978 sunday winter 1985 wave 1994 north american ',true
'wave waves north america winter 1886 87 1888 northwest wave freeze blue norther november 11 1911 1912 wave 1936 north american wave wave 1977 wave 1978 sunday winter 1985 wave 1994 north american ',true
'northwest wave freeze blue norther november 11 1911 1912 wave 1936 north american wave wave 1977 wave 1978 sunday winter 1985 wave 1994 north american ',true
'east asia north indian wave 2011 indian wave 2012 2013 extreme weather events 2016 east asia wave major snow ice events pre-1900 1717 feb 27 mar 7 1886 jan 6 10 1888 jan 12 13 mar ',true
'2014 disasters canada 2014 meteorology 2014 natural disasters 2014 natural disasters climate change controversies waves canada waves climate change canada climate change climate change 2014 events hidden categories pages reference errors pages duplicate reference names mdy ',true
'2014 meteorology 2014 natural disasters 2014 natural disasters climate change controversies waves canada waves climate change canada climate change climate change 2014 events hidden categories pages reference errors pages duplicate reference names mdy ',true
'disasters 2014 natural disasters climate change controversies waves canada waves climate change canada climate change climate change 2014 events hidden categories pages reference errors pages duplicate reference names mdy ',true
'10 2013 szabo liz 11 2013 questions answers season hits usa mclean va gannett issn 0734-7456 retrieved 11 2013 estimates seasonal influenza vaccine effectiveness 2013 pdf cdc gov 11 2013 retrieved 11 2013 palmer roxanne 8 ',true
'east asia north indian cold wave 2011 indian cold wave 2012 2013 extreme weather events 2016 east asia cold wave major ice events pre-1900 1717 feb 27 mar 7 1886 jan 6 10 1888 jan 12 13 mar ',true
'blizzard major blizzard produced 3 ft 91 cm mid-atlantic northeast friday 22 sunday 24 2016 evolving shortwave trough system consolidated ',true
'charlotte north carolina 51 52 mid-atlantic edit forecast expected weather conditions eastern saturday 23 blue indicates green indicates rain purple indicates mixed precipitation darker shades denote heavier precipitation ',true
'days worse 77 impact edit view eastern 1 30 est 18 30 utc 24 blizzard subsided blankets region highlighting local topographic hydrologic features regional snowfall index analysis ',true
'box office chicago tribune retrieved 3 february 2015 box office business internet movie database retrieved 7 2013 dangerfield rodney fields greg snee greg 1986 orion pictures access-date requires url help thomas kevin 12 june 1986 movie review \'back\' ',true
'box office chicago tribune retrieved 3 february 2015 box office business internet movie database retrieved 7 2013 dangerfield rodney fields greg snee greg 1986 orion pictures access-date requires url help thomas kevin 12 june 1986 movie review \'back\' ',true
'box office chicago tribune retrieved 3 february 2015 box office business internet movie database retrieved 7 2013 dangerfield rodney fields greg snee greg 1986 orion pictures access-date requires url help thomas kevin 12 june 1986 movie review \'back\' ',true
'3 february 2015 box office business internet movie database retrieved 7 2013 dangerfield rodney fields greg snee greg 1986 orion pictures access-date requires url help thomas kevin 12 june 1986 movie review \'back\' ',true
'slightly zero temperature dropped below 121 hours 10 am 13 2 unreliable source air moving south arctic caused northern severely extreme wind chills air kept moving ',true
'below 121 hours 10 am 13 2 unreliable source air moving south arctic caused northern severely extreme wind chills air kept moving south arctic pressure system bringing coldest ',true
'source air moving south arctic caused northern severely extreme wind chills air kept moving south arctic pressure system bringing coldest ',true
'reduce risk damage extreme waves 1937 california 1940 florida alsoedit wave 1888 northwest wave 1936 north american wave wave 1978 referencesedit climate ',true
'damage extreme waves 1937 california 1940 florida alsoedit wave 1888 northwest wave 1936 north american wave wave 1978 referencesedit climate ',true
'american wave wikipedia free encyclopedia jump navigation search 1994 north american wave type wave snowfall formed 1994 dissipated 1994 affected canada 1994 north american wave occurred northern southern canada ',true
'wikipedia free encyclopedia jump navigation search 1994 north american wave type wave snowfall formed 1994 dissipated 1994 affected canada 1994 north american wave occurred northern southern canada ',true
'jump navigation search 1994 north american wave type wave snowfall formed 1994 dissipated 1994 affected canada 1994 north american wave occurred northern southern canada 18 1994 ',true
'search 1994 north american wave type wave snowfall formed 1994 dissipated 1994 affected canada 1994 north american wave occurred northern southern canada 18 1994 ',true
'wave type wave snowfall formed 1994 dissipated 1994 affected canada 1994 north american wave occurred northern southern canada 18 1994 period western experienced ',true
'type wave snowfall formed 1994 dissipated 1994 affected canada 1994 north american wave occurred northern southern canada 18 1994 period western experienced ',true
'formed 1994 dissipated 1994 affected canada 1994 north american wave occurred northern southern canada 18 1994 period western experienced ',true
'wave waves north america winter 1886 87 1888 northwest wave freeze blue norther november 11 1911 1912 wave 1936 north american wave wave 1977 wave 1978 sunday winter 1985 wave 1994 north american ',true
'wave waves north america winter 1886 87 1888 northwest wave freeze blue norther november 11 1911 1912 wave 1936 north american wave wave 1977 wave 1978 sunday winter 1985 wave 1994 north american ',true
'northwest wave freeze blue norther november 11 1911 1912 wave 1936 north american wave wave 1977 wave 1978 sunday winter 1985 wave 1994 north american ',true
'slightly zero temperature dropped below 121 hours 10 am 13 2 unreliable source air moving south arctic caused northern severely extreme wind chills air kept moving ',true
'below 121 hours 10 am 13 2 unreliable source air moving south arctic caused northern severely extreme wind chills air kept moving south arctic pressure system bringing coldest ',true
'source air moving south arctic caused northern severely extreme wind chills air kept moving south arctic pressure system bringing coldest ',true
'reduce risk damage extreme waves 1937 california 1940 florida edit wave 1888 northwest wave 1936 north american wave wave 1978 references edit climate ',true
'damage extreme waves 1937 california 1940 florida edit wave 1888 northwest wave 1936 north american wave wave 1978 references edit climate ',true
'wave waves north america winter 1886 87 1888 northwest wave freeze blue norther november 11 1911 1912 wave 1936 north american wave wave 1977 wave 1978 sunday winter 1985 wave 1994 north american ',true
'wave waves north america winter 1886 87 1888 northwest wave freeze blue norther november 11 1911 1912 wave 1936 north american wave wave 1977 wave 1978 sunday winter 1985 wave 1994 north american ',true
'northwest wave freeze blue norther november 11 1911 1912 wave 1936 north american wave wave 1977 wave 1978 sunday winter 1985 wave 1994 north american ',true
'wave waves north america winter 1886 87 1888 northwest wave freeze blue norther november 11 1911 1912 wave 1936 north american wave wave 1977 wave 1978 sunday winter 1985 wave 1994 north american ',true
'wave waves north america winter 1886 87 1888 northwest wave freeze blue norther november 11 1911 1912 wave 1936 north american wave wave 1977 wave 1978 sunday winter 1985 wave 1994 north american ',true
'northwest wave freeze blue norther november 11 1911 1912 wave 1936 north american wave wave 1977 wave 1978 sunday winter 1985 wave 1994 north american ',true
'2006-11-04 mary winter winter blizzard 1888 winter perspective retrieved 2006-11-04 intellicast almanac southwest retrieved 2006-11-04 wave waves north america winter 1886 87 1888 northwest wave freeze blue norther november 11 1911 1912 ',true
'wave waves north america winter 1886 87 1888 northwest wave freeze blue norther november 11 1911 1912 wave 1936 north american wave wave 1977 wave 1978 sunday winter 1985 wave 1994 north american ',true
'wave waves north america winter 1886 87 1888 northwest wave freeze blue norther november 11 1911 1912 wave 1936 north american wave wave 1977 wave 1978 sunday winter 1985 wave 1994 north american ',true
'northwest wave freeze blue norther november 11 1911 1912 wave 1936 north american wave wave 1977 wave 1978 sunday winter 1985 wave 1994 north american ',true
'navigate comfortably please consider splitting content sub-articles condensing adding removing subheadings 2010 learn remove template message 2009 pandemic reported territory update territory state-reported confirmed ',true
'cdc activity continues home diseases conditions syndromes 19 2013 cdc activity continues 19 ',true
'cdc activity continues home diseases conditions syndromes 19 2013 cdc activity continues 19 2013 remains ',true
'cdc activity continues home diseases conditions syndromes 19 2013 cdc activity continues 19 2013 remains epidemic proportions ',true
'cdc activity continues home diseases conditions syndromes 19 2013 cdc activity continues 19 2013 remains epidemic proportions activity ',true
'home diseases conditions syndromes 19 2013 cdc activity continues 19 2013 remains epidemic proportions activity decreased ',true
'diseases conditions syndromes 19 2013 cdc activity continues 19 2013 remains epidemic proportions activity decreased ',true
'conditions syndromes 19 2013 cdc activity continues 19 2013 remains epidemic proportions activity decreased week according ',true
'syndromes 19 2013 cdc activity continues 19 2013 remains epidemic proportions activity decreased week according ',true
'2013 cdc activity continues 19 2013 remains epidemic proportions activity decreased week according fluview weekly influenza surveillance report prepared influenza division ',true
'19 2013 remains epidemic proportions activity decreased week according fluview weekly influenza surveillance report prepared influenza division ',true
'influenza division centers disease control prevention healthday remains epidemic proportions activity decreased week according fluview weekly influenza surveillance report prepared influenza division ',true
'centers disease control prevention healthday remains epidemic proportions activity decreased week according fluview weekly influenza surveillance report prepared influenza division ',true
'medical xpress facebook related stories cdc influenza activity increasing 5 2013 healthday season descended hard winter significant increases activity observed past ',true
'according update issued jan 4 centers disease epidemic worsens 29 children dead 19 2013 epidemic gripping severe usual striking elderly especially hard health authorities friday ',true
'4 centers disease epidemic worsens 29 children dead 19 2013 epidemic gripping severe usual striking elderly especially hard health authorities friday ',true
'activity cdc october 4 2012 healthday activity remains low levels federal health officials thursday 48 report activity 29 children dead cdc 18 2013 healthday forty-eight reporting widespread activity 47 ',true
'climb home diseases conditions syndromes 10 2014 continue climb 10 2014 dennis thompson healthday reporter southwestern hardest hit infections epidemic levels cdc healthday season continues tighten grip 35 experiencing widespread influenza activity federal officials reported friday ',true
'produced snow michigan air rushed late december winter storm wave edit december 27 arctic front swung northwestern bringing temperatures low pressure formed front ',true
'pittsburgh baby african penguins national aviary inside 35 late blizzard edit storm affected northeastern viewed 26 main article 2015 north american blizzard 23 ',true
'penguins national aviary inside 35 late blizzard edit storm affected northeastern viewed 26 main article 2015 north american blizzard 23 low-pressure developed ',true
'blizzard category 5 extreme rsi 20 14 intensifying extratropical cyclone eastern 2 15 est 07 15 utc 23 2016 type extratropical cyclone nor\'easter storm ice storm blizzard formed 21 2016 2016-01-21 dissipated 29 2016 2016-01-29 lowest ',true
'scale 2time tornado tornado 2015 16 north american 2016 blizzard major blizzard produced 3 ft 91 cm ',true
'daily 23 175 virginia wallops island 6998254000000000000 1 0 2 5 cm daily 23 175 namingedit storm naming storm received nicknames various media outlets name storm jonas ',true
'service offices national oceanic atmospheric administration 22 2016 archived original 22 2016 retrieved 22 2016 storm warnings 21 2016 various national weather service offices national oceanic atmospheric administration ',true
'atmospheric administration 22 2016 archived original 22 2016 retrieved 22 2016 storm warnings 21 2016 various national weather service offices national oceanic atmospheric administration ',true
'22 2016 archived original 22 2016 retrieved 22 2016 storm warnings 21 2016 various national weather service offices national oceanic atmospheric administration 21 2016 ',true
'service offices national oceanic atmospheric administration 21 2016 archived original 21 2016 retrieved 21 2016 storm warnings 22 2016 various national weather service offices national oceanic atmospheric administration ',true
'atmospheric administration 21 2016 archived original 21 2016 retrieved 21 2016 storm warnings 22 2016 various national weather service offices national oceanic atmospheric administration ',true
'21 2016 archived original 21 2016 retrieved 21 2016 storm warnings 22 2016 various national weather service offices national oceanic atmospheric administration 22 2016 ',true
'service offices national oceanic atmospheric administration 22 2016 archived original 22 2016 retrieved 22 2016 storm warnings 21 2016 various national weather service offices national oceanic atmospheric administration ',true
'atmospheric administration 22 2016 archived original 22 2016 retrieved 22 2016 storm warnings 21 2016 various national weather service offices national oceanic atmospheric administration ',true
'22 2016 archived original 22 2016 retrieved 22 2016 storm warnings 21 2016 various national weather service offices national oceanic atmospheric administration 21 2016 ',true
'service offices national oceanic atmospheric administration 21 2016 archived original 21 2016 retrieved 21 2016 weather advisories 21 2016 various national weather service offices national oceanic atmospheric administration ',true
'atmospheric administration 21 2016 archived original 21 2016 retrieved 21 2016 weather advisories 21 2016 various national weather service offices national oceanic atmospheric administration ',true
'21 2016 archived original 21 2016 retrieved 21 2016 weather advisories 21 2016 various national weather service offices national oceanic atmospheric administration 21 2016 ',true
'2013-2014 atlantic storms europe linked cold north america edit 3 boston temperature 2 17 20 29 ',true
'cold wave cold waves north america 1886 87 1888 northwest cold wave freeze blue norther november 11 1911 1912 cold wave 1936 north american cold wave cold wave 1977 cold wave 1978 cold sunday 1985 cold wave 1994 north american cold wave 2007 western freeze 2014 ',true
'northwest cold wave freeze blue norther november 11 1911 1912 cold wave 1936 north american cold wave cold wave 1977 cold wave 1978 cold sunday 1985 cold wave 1994 north american cold wave 2007 western freeze 2014 ',true
'cold wave freeze blue norther november 11 1911 1912 cold wave 1936 north american cold wave cold wave 1977 cold wave 1978 cold sunday 1985 cold wave 1994 north american cold wave 2007 western freeze 2014 north american cold wave november 2014 north american cold wave 2015 ',true
'11 1911 1912 cold wave 1936 north american cold wave cold wave 1977 cold wave 1978 cold sunday 1985 cold wave 1994 north american cold wave 2007 western freeze 2014 north american cold wave november 2014 north american cold wave 2015 valentine\'s ',true
'2016 storm - wikidata 2016 storm q22222608 wikidata jump navigation ',true
'2016 storm - wikidata 2016 storm q22222608 wikidata jump navigation search blizzard affecting ',true
'2016 storm - wikidata 2016 storm q22222608 wikidata jump navigation search blizzard affecting eastern ',true
'2016 storm - wikidata 2016 storm q22222608 wikidata jump navigation search blizzard affecting eastern ',true
'2016 storm - wikidata 2016 storm q22222608 wikidata jump navigation search blizzard affecting eastern ',true
'2016 storm - wikidata 2016 storm q22222608 wikidata jump navigation search blizzard affecting eastern storm jonas snowzilla edit language label description english 2016 storm blizzard affecting eastern storm jonas snowzilla ',true
'2016 storm - wikidata 2016 storm q22222608 wikidata jump navigation search blizzard affecting eastern storm jonas snowzilla edit language label description english 2016 storm blizzard affecting eastern storm jonas snowzilla ',true
'storm q22222608 wikidata jump navigation search blizzard affecting eastern storm jonas snowzilla edit language label description english 2016 storm blizzard affecting eastern storm jonas snowzilla ',true
'storm q22222608 wikidata jump navigation search blizzard affecting eastern storm jonas snowzilla edit language label description english 2016 storm blizzard affecting eastern storm jonas snowzilla statements instance ',true
'storm q22222608 wikidata jump navigation search blizzard affecting eastern storm jonas snowzilla edit language label description english 2016 storm blizzard affecting eastern storm jonas snowzilla statements instance ',true
'eastern storm jonas snowzilla edit language label description english 2016 storm blizzard affecting eastern storm jonas snowzilla statements instance blizzard ',true
'23 2016 chinese 0 references image snowzilla 2016 md jpg 0 references commons category 2016 storm 0 references location mid-atlantic 0 references start time 21 2016 0 references ',true
'2016 chinese 0 references image snowzilla 2016 md jpg 0 references commons category 2016 storm 0 references location mid-atlantic 0 references start time 21 2016 0 references 2016 northern hemisphere cold wave 0 references precipitation height ',true
'cdc h1n1 flu-related hospitalizations deaths april 2009 30 2010 skip directly search skip directly list skip directly ',true
'age provides updated information flu-related hospitalizations deaths reported cdc april 2009 30 2010 surveillance 2009 h1n1 virus detected mid-april 2009 cdc collect compile ',true
'information related laboratory-confirmed influenza-associated hospitalizations deaths reported cdc april 2009 30 2010 2009 h1n1 reported ahdra collect individual information collects information related flu-related hospitalizations ',true
'age impacted pandemic terms hospitalization rates reported ahdra graph below estimated hospitalization rate inclusive 2009 h1n1 seasonal age april 15 30 2010 estimates based 49 008 hospitalizations reported ',true
'rates reported ahdra graph below estimated hospitalization rate inclusive 2009 h1n1 seasonal age april 15 30 2010 estimates based 49 008 hospitalizations reported ',true
'below estimated hospitalization rate inclusive 2009 h1n1 seasonal age april 15 30 2010 estimates based 49 008 hospitalizations reported ',true
'category 2016 storm - wikimedia commons help category 2016 storm wikimedia commons ',true
'category 2016 storm - wikimedia commons help category 2016 storm wikimedia commons free media repository jump navigation ',true
'category 2016 storm - wikimedia commons help category 2016 storm wikimedia commons free media repository jump navigation search ',true
'category 2016 storm - wikimedia commons help category 2016 storm wikimedia commons free media repository jump navigation search category ',true
'category 2016 storm - wikimedia commons help category 2016 storm wikimedia commons free media repository jump navigation search category ',true
'6 visit december china\'s top 6 visit december travel guide activities suggestions top 5 ski resorts november trip december trip february trip december month ',true
'visit december travel guide activities suggestions top 5 ski resorts november trip december trip february trip december month visit popular tourist ',true
'travel guide activities suggestions top 5 ski resorts november trip december trip february trip december month visit popular tourist ',true
'activities suggestions top 5 ski resorts november trip december trip february trip december month visit popular tourist ',true
'tours inspirational ideas visit november top 6 visit weather december travel guide activities suggestions author kelly update december 5 2016 ',true
'visit november top 6 visit weather december travel guide activities suggestions author kelly update december 5 2016 ',true
'decorates chinese 2010 sara naumann licensed com sara naumann travel expert sara naumann updated september 14 2016 overview ah peak unless spending south beach hainan you\'re ',true
'ave daytime temp 53f 12 ave rainy days 14 packing suggestions layers essential read regional weather complete packing guide north cold ',true
'shanghai chongqing shanxi sichuan 2008 chinese storms 2008 2008 series storm events affected portions southern central starting 25 2008 6 february 2008 systems affected heavy snows ',true
'6 references 7 external links cold snap blizzard edit series severe events started 10 dome cold air enveloped causing precipitation form heavy snow west coastal ',true
'february 23 2008 bodeen christopher associated press 2008-01-20 heavy snow blamed 15 deaths associated press 29 2008 storm chaos grips usa xinhua 2008-02-01 china\'s biggest desert taklamakan experiences record snow ',true
'christopher associated press 2008-01-20 heavy snow blamed 15 deaths associated press 29 2008 storm chaos grips usa xinhua 2008-02-01 china\'s biggest desert taklamakan experiences record snow xinhuanet com perry michael ',true
'xinhua 2008-02-01 china\'s biggest desert taklamakan experiences record snow xinhuanet com perry michael 31 2008 china\'s snow storms climate change-scientists reuters uk xinhua 2008-02-18 experiences coldest decades chinadaily com cnn 4 february 2008 devastation emerges ',true
'billion damage russian news information agency novosti 107 people killed storms xinhua news agency february 13 2008 associated press 29 2008 deadly storms wallop ctv foreman william associated press 1 february 2008 chinese workers suffer snowstorms limaohio com ',true
'107 people killed storms xinhua news agency february 13 2008 associated press 29 2008 deadly storms wallop ctv foreman william associated press 1 february 2008 chinese workers suffer snowstorms limaohio com ',true
'associated press 2008-01-31 rail services resuming cnn com bbc news 2008-02-03 storm-hit calls \'faith\' bbc buckley chris blanchard ben reuters 28 2008 storms hit chinese economy international herald tribune bbc news 2008-01-28 chinese freeze ',true
'2008-02-01 snow-hit \'new priority\' bbc jiang catherine chung olivia 2008-01-30 inflation gloom snow chaos asia times online cbc news 29 2008 storm sparks travel woes thousands cbc xinhua 2008-02-02 leaders\' visits boost morale ',true
'chung olivia 2008-01-30 inflation gloom snow chaos asia times online cbc news 29 2008 storm sparks travel woes thousands cbc xinhua 2008-02-02 leaders\' visits boost morale amid china\'s winter-weather crisis xinhuanet com xinhua news ',true
'2008-02-02 leaders\' visits boost morale amid china\'s winter-weather crisis xinhuanet com xinhua news agency 30 2008 forecaster china\'s storm continue xinhuanet com bbc news 4 february 2008 \'not ready\' snow crisis bbc xinhua 2008-02-06 red cross donations reach 60 mln ',true
'based online population 1 038 6 google search data 2014 classification based search terms include phrase 7 google search data june 2015 8 google consumer survey march 2015 based ',true
'based online population 1 038 6 google search data 2014 classification based search terms include phrase 7 google search data june 2015 8 google consumer survey march 2015 based online population ',true
'google search data 2014 classification based search terms include phrase 7 google search data june 2015 8 google consumer survey march 2015 based online population ',true
'trends 2013 june 2015 10 google trends 2010 june 2015 11 google search data june 15 aug 24 2014 12 google search data june 2015 classification based search terms include phrase google research insight thinking subscribe jordan rost analytical insights marketing google ',true
'2010 june 2015 11 google search data june 15 aug 24 2014 12 google search data june 2015 classification based search terms include phrase google research insight thinking subscribe jordan rost analytical insights marketing google ',true
'2010 june 2015 11 google search data june 15 aug 24 2014 12 google search data june 2015 classification based search terms include phrase google research insight thinking subscribe jordan rost analytical insights marketing google ',true
'11 google search data june 15 aug 24 2014 12 google search data june 2015 classification based search terms include phrase google research insight thinking subscribe jordan rost analytical insights marketing google ',true
'6 iphone 6 plus iphone 5s iphone 5c eligible customers combine promotion apple education pricing additional savings sale runs 30 march 19 apple holds similar promotion summer months offering apple store gift cards equivalent amounts mac ',true
'iphone 6 plus iphone 5s iphone 5c eligible customers combine promotion apple education pricing additional savings sale runs 30 march 19 apple holds similar promotion summer months offering apple store gift cards equivalent amounts mac ',true
'promotion apple education pricing additional savings sale runs 30 march 19 apple holds similar promotion summer months offering apple store gift cards equivalent amounts mac ',true
'activities suggestions travel guide activities suggestions travel guide activities suggestions top 5 ski resorts november trip december trip february trip popular destination foreign travelers ',true
'activities suggestions travel guide activities suggestions top 5 ski resorts november trip december trip february trip popular destination foreign travelers looking specific activities fun well-equipped ',true
'travel guide activities suggestions top 5 ski resorts november trip december trip february trip popular destination foreign travelers looking specific activities fun well-equipped ',true
'activities suggestions top 5 ski resorts november trip december trip february trip popular destination foreign travelers looking specific activities fun well-equipped ',true
'skating 0 0 2 2 alpine skiing edit main article alpine skiing 2010 olympics men\'s women\'s teams announced 26 2010 medal ceremony men\'s combined left ivica kosteli silver bode ',true
'3 3 34 06 6 cross-country skiing edit main article cross-country skiing 2010 olympics men\'s women\'s teams announced 19 2010 automatic qualifiers re-allocation olympic berths ',true
'9 3 37 93 11 ski jumping edit main article ski jumping 2010 olympics ski team announced 2010 olympic ski jumping team 20 2010 21 athlete event qualifying 1st round finals distance rank distance rank ',true
'5 340 0 11 advance snowboarding edit main article snowboarding 2010 olympics olympic snowboard team announced 26 2010 22 alpine athlete event qualification 1 8 finals quarterfinals semifinals finals time rank ',true
'shirakawago light-up reaction november 2014 2 reactions question related stories reports 27 2013 visit shirakawago schauwecker survey times visited submit results improve ',true
'main skip sidebar visitor what\'s happening tokyo nagoya kyoto osaka shimane home travel guide tokyo guide contact auction service shop monday 26 2015 counter medicines country experiences weather winter-time ',true
'skip sidebar visitor what\'s happening tokyo nagoya kyoto osaka shimane home travel guide tokyo guide contact auction service shop monday 26 2015 counter medicines country experiences weather winter-time ',true
'tokyo nagoya kyoto osaka shimane home travel guide tokyo guide contact auction service shop monday 26 2015 counter medicines country experiences weather winter-time ',true
'osaka shimane home travel guide tokyo guide contact auction service shop monday 26 2015 counter medicines country experiences weather winter-time ',true
'17 august 16 july 18 june 21 19 april 16 march 17 february 17 19 walk kyushu day 54 hita kamiura counter medicines news week 25 2015 yamamoto yuriko exhibition whirlpool kyo ',true
'17 19 walk kyushu day 54 hita kamiura counter medicines news week 25 2015 yamamoto yuriko exhibition whirlpool kyo walk kyushu day 53 chikugoyoshii ',true
'weather brings snow ice destinations getty melanie renzulli travel expert melanie renzulli updated august 30 2016 deep winter expect temperatures england midwest mid-atlantic expect ',true
'weather brings snow ice destinations getty melanie renzulli travel expert melanie renzulli updated august 30 2016 deep winter expect temperatures england midwest mid-atlantic expect ',true
'getty melanie renzulli travel expert melanie renzulli updated august 30 2016 deep winter expect temperatures england midwest mid-atlantic expect ',true
'american wikipedia free encyclopedia jump navigation search 2013 14 north american temperature map frigid conditions 2 4 2014 astronomical december 21 march 20 meteorological december 1 february 28 ',true
'search 2013 14 north american temperature map frigid conditions 2 4 2014 astronomical december 21 march 20 meteorological december 1 february 28 2012 13 2013 14 2014 ',true
'cold wave nor\'easter edit main articles 2014 north american cold wave 2014 nor\'easter 2014 active note major storm affecting 6 12 inches 150 300 mm snow fell wide ',true
'blizzard category 5 extreme rsi 20 14 intensifying extratropical cyclone eastern 2 15 est 07 15 utc 23 2016 type extratropical cyclone nor\'easter storm ice storm blizzard formed 21 2016 2016-01-21 dissipated 29 2016 2016-01-29 lowest ',true
'scale 2time tornado tornado 2015 16 north american 2016 blizzard major blizzard produced 3 ft 91 cm ',true
'daily 23 175 virginia wallops island 6998254000000000000 1 0 2 5 cm daily 23 175 naming edit storm naming storm received nicknames various media outlets name storm jonas ',true
'service offices national oceanic atmospheric administration 22 2016 archived original 22 2016 retrieved 22 2016 storm warnings 21 2016 various national weather service offices national oceanic atmospheric administration ',true
'atmospheric administration 22 2016 archived original 22 2016 retrieved 22 2016 storm warnings 21 2016 various national weather service offices national oceanic atmospheric administration ',true
'22 2016 archived original 22 2016 retrieved 22 2016 storm warnings 21 2016 various national weather service offices national oceanic atmospheric administration 21 2016 ',true
