@relation posOrNegWordBags

@attribute corpus string
@attribute Class_Attribute_For_SimpleOpenEval {true,false}

@data
'lower hot coated steel stock metal bulletin price scrap statistics company supply-demand earnings report lower hot coated steel stock mar 31 2011 - iron steel japanese inventory ',true
'lower hot coated steel stock metal bulletin price scrap statistics company supply-demand earnings report lower hot coated steel stock mar 31 2011 - iron steel japanese inventory hot coated steel ',true
'stock metal bulletin price scrap statistics company supply-demand earnings report lower hot coated steel stock mar 31 2011 - iron steel japanese inventory hot coated steel ',true
'round negotiations trilateral china-japan-south korea free-trade agreement planned 2014 war china willfully read move challenge threat ',true
'season instance day family arrived tokyo holiday heaviest snowstorm city seen fifty ',true
'guess fuji looking finest skies insidejapan tours organised family fantastic holiday organise items list ',true
'fuji looking finest skies insidejapan tours organised family fantastic holiday organise items list ',true
'xviiies jeux olympiques d\'hiver 2 dai hachi-kai orinpikku kiky gi taikai multi-sport event celebrated 7 22 1998 nagano 72 nations 2 176 participants contested 7 sports 68 events 15 ',true
'retrieved https en wikipedia org index php title 1998_winter_olympics oldid 756638868 categories 1998 olympics 1998 japanese sport olympic games olympics 1998 multi-sport events sport nagano nagano 1998 sports events hidden categories articles lacking in-text citations 2010 articles lacking ',true
'title 1998_winter_olympics oldid 756638868 categories 1998 olympics 1998 japanese sport olympic games olympics 1998 multi-sport events sport nagano nagano 1998 sports events hidden categories articles lacking in-text citations 2010 articles lacking ',true
'2011 january vimeo join log host videos compare plans professionals businesses video lovers video school ',true
'tm 2017 vimeo inc please enable javascript experience vimeo glory 2011 january stefan permien 6 ago stefan permien kiting ice-cold water ',true
'birge amondson travel expert birge amondson updated january 11 2016 - expect planning travel except season december weather airfares sports festivals events german ',true
'updated january 11 2016 - expect planning travel except season december weather airfares sports festivals events german ',true
'11 2016 - expect planning travel except season december weather airfares sports festivals events german holiday season ',true
'expect planning travel except season december weather airfares sports festivals events german holiday season ',true
'travel except season december weather airfares sports festivals events german holiday season airfares hotel rates ',true
'beginning december significant dip prices january search flights search hotels - weather bundle german winters cold temperatures dropping below zero ',true
'average 41 january average low 23 average 40 average low 25 average 41 packing list - events festivals happening month month ',true
'- events festivals happening month month festivals events events december events january events germany\'s christmas markets christmas markets wonderful german holiday tradition ',true
'happening month month festivals events events december events january events germany\'s christmas markets christmas markets wonderful german holiday tradition ',true
'weather averages london holiday weather search search home europe london averages london weather overview time visit london uk city average temperature ',true
'weather averages london holiday weather search search home europe london averages london weather overview time visit london uk city average temperature ',true
'weather averages london holiday weather search search home europe london averages london weather overview time visit london uk city average temperature ',true
'underestimated citation adverse weather conditions caused schools close 2 3 5 midlands 9 storm swept south england 9 10 bringing heavy rain ',true
'time writing death toll 181 rising doreen neilley 10 2009 8 52 pm lived canada 11 experienced scale totally agree greg comment arsonists ',true
'difficulties involved 187 edit fire portal victoria portal 2000s portal ash wednesday 1967 tasmanian fires black friday 1939 list disasters death toll sam koala references edit collins draig 12 2009 rudd criticised bush fire compensation irish times retrieved 19 2009 ',true
'day history\' brumby warns fire danger fairfax media melbourne age retrieved 11 2009 karoly david 16 2009 extreme heat southeast real climate retrieved 17 2009 lanigan roslyn woods kim 29 january 2009 gippsland ',true
'fire danger fairfax media melbourne age retrieved 11 2009 karoly david 16 2009 extreme heat southeast real climate retrieved 17 2009 lanigan roslyn woods kim 29 january 2009 gippsland ',true
'danger fairfax media melbourne age retrieved 11 2009 karoly david 16 2009 extreme heat southeast real climate retrieved 17 2009 lanigan roslyn woods kim 29 january 2009 gippsland third fire weekly times retrieved ',true
'black saturday bushfire survivors secure 500 million australia\'s largest class action payout abc news australian broadcasting corporation 15 july 2014 retrieved 6 2015 record settlement black saturday class action marysvillecommunity net 15 july 2014 retrieved 6 2015 nearly 500 million ',true
'ausnet announced 300 million settlement marysville victims black saturday victims black saturday fire launch class action abc news australian broadcasting corporation 7 august 2012 retrieved 6 2015 class action launched supreme court behalf ',true
'retrieved 11 2009 trounson andrew 12 2009 birdsong expert ready victoria australian news limited retrieved 12 2009 fire kills greeks archived original 15 2009 retrieved 12 2009 ',true
'2009 black saturday inquiry hears victims\' calls australian news limited retrieved 11 2011 filipinos killed retrieved 12 2009 chilena muere en incendios de retrieved 21 2009 ',true
'victims\' calls australian news limited retrieved 11 2011 filipinos killed retrieved 12 2009 chilena muere en incendios de retrieved 21 2009 claim nz ',true
'calls australian news limited retrieved 11 2011 filipinos killed retrieved 12 2009 chilena muere en incendios de retrieved 21 2009 claim nz victim stuff co nz fairfax media 8 2009 retrieved 13 ',true
'news limited retrieved 11 2011 filipinos killed retrieved 12 2009 chilena muere en incendios de retrieved 21 2009 claim nz victim stuff co nz fairfax media 8 2009 retrieved 13 ',true
'filipinos killed retrieved 12 2009 chilena muere en incendios de retrieved 21 2009 claim nz victim stuff co nz fairfax media 8 2009 retrieved 13 ',true
'marysville rebuilt commission told abc news australian broadcasting corporation retrieved 19 2011 external links edit wikimedia commons media related 2009 victorian wikinews related news 160 dead class action launched australian bushfire survivors sp ausnet 2009 victorian royal commission ',true
'home tour 14 tour kicked o2 arena london 23 2013 5 joined direction uk zealand including seven allphones arena 5 summer\'s home ',true
'russian moscow 4-5 2017 - english russian 4-5 2017 moscow cska news programme timetable ',true
'russian moscow 4-5 2017 - english russian 4-5 2017 moscow cska news programme timetable 2017 results records rusathletics russian athletics ',true
'jump jump women 60m 400m 1500m 60mh triple jump pole vault jump russian moscow cska 4-5 2017 rights reserved 2003-2017 rusathletics ',true
'sochi olympics 2014 starts 6 games starting 15 days ceremony sports world report set edition ',true
'news nfl mlb nba nhl tennis golf soccer racing videos advertisement sochi olympics 2014 starts 6 games starting 15 days ceremony print article send article jan ',true
'games kick soon check countdown advertisement related news sochi olympics 2014 schedule games start times nbc channel coverage olympics 2014 tv schedule sochi games start 7 nbc channel coverage ',true
'soon check countdown advertisement related news sochi olympics 2014 schedule games start times nbc channel coverage olympics 2014 tv schedule sochi games start 7 nbc channel coverage ',true
'news sochi olympics 2014 schedule games start times nbc channel coverage olympics 2014 tv schedule sochi games start 7 nbc channel coverage events competitions ',true
'sochi olympics 2014 schedule games start times nbc channel coverage olympics 2014 tv schedule sochi games start 7 nbc channel coverage events competitions popular stories ',true
'polishaholic opi spring 2014 collection swatches home check favorites disclosure copyright info 3 2014 opi spring 2014 collection swatches press sample hi guys hope ',true
'polishaholic opi spring 2014 collection swatches home check favorites disclosure copyright info 3 2014 opi spring 2014 collection swatches press sample hi guys hope nice weekend ',true
'opi spring 2014 collection swatches home check favorites disclosure copyright info 3 2014 opi spring 2014 collection swatches press sample hi guys hope nice weekend mine ',true
'21 000 nova scotia power customers electricity afternoon 9 69 edit snowfall totals england 8 9 northeast edit rainfall 9 8 england late ',true
'nova scotia power customers electricity afternoon 9 69 edit snowfall totals england 8 9 northeast edit rainfall 9 8 england late ',true
'blizzard boston globe associated press 8 2013 wikimedia commons media related 2013 nor\'easter major ice events pre-1900 1717 feb 27 mar 7 1886 jan 6 10 1888 jan 12 13 mar ',true
'news current events art history jan 14 2016 wonderland january northeastern province bordering siberian russia hosts wonderland describe ',true
'news current events art history jan 14 2016 wonderland january northeastern province bordering siberian russia hosts wonderland describe ',true
'events art history jan 14 2016 wonderland january northeastern province bordering siberian russia hosts wonderland describe fantasy movie harbin heilongjiang ',true
'trip traveling kids 7 steps plan perfect family tour top 10 apps travelers swing north beijing tianjin change ',true
'7 steps plan perfect family tour top 10 apps travelers swing north beijing tianjin change ',true
'plan perfect family tour top 10 apps travelers swing north beijing tianjin change january weather north ',true
'plan perfect family tour top 10 apps travelers swing north beijing tianjin change january weather north south guilin hong kong northeast harbin ',true
'weather november weather december weather january weather march five travel travel guide activities suggestions author gavin van hinsbergh update march 4 2016 ',true
'weather january weather march five travel travel guide activities suggestions author gavin van hinsbergh update march 4 2016 ',true
'index midday skies average night-time temperature usually 1 34 weather represented tokyo metric mm imperial inches weather weather ',true
'tour optional pelagic search short-tailed albatross seabirds 2017 friday 10th friday 24th 2017 15 days pelagic extension friday 24th ',true
'related appearances 1906 intercalated games saar 1952 united team 1956 1964 east 1968 1988 west 1968 1988 competed 2014 olympics sochi russia 7 23 2014 round nominations 18 december 3 round ',true
'intercalated games saar 1952 united team 1956 1964 east 1968 1988 west 1968 1988 competed 2014 olympics sochi russia 7 23 2014 round nominations 18 december 3 round ',true
'1952 united team 1956 1964 east 1968 1988 west 1968 1988 competed 2014 olympics sochi russia 7 23 2014 round nominations 18 december 3 round ',true
'widgets - stats site post support ads ad-free west 1984 sarajevo games west previous games games host city sarajevo yugoslavia 7 1984 19 1984 ceremony 8 1984 closing ceremony 19 ',true
'site post support ads ad-free west 1984 sarajevo games west previous games games host city sarajevo yugoslavia 7 1984 19 1984 ceremony 8 1984 closing ceremony 19 ',true
'ads ad-free west 1984 sarajevo games west previous games games host city sarajevo yugoslavia 7 1984 19 1984 ceremony 8 1984 closing ceremony 19 ',true
'cold waves 1947 natural disasters weather events austerity 1939 54 weather events hidden categories british english 2012 dmy dates 2012 articles navigation menu personal tools logged ',true
'waves 1947 natural disasters weather events austerity 1939 54 weather events hidden categories british english 2012 dmy dates 2012 articles navigation menu personal tools logged ',true
'1947 natural disasters weather events austerity 1939 54 weather events hidden categories british english 2012 dmy dates 2012 articles navigation menu personal tools logged ',true
'close-fitting sunglasses wear spf30 sunscreen avoid using solariums tanning salons source understanding council 2016 medical review source booklet 2016 australian institute health welfare acim australian incidence mortality books canberra ',true
'salons source understanding council 2016 medical review source booklet 2016 australian institute health welfare acim australian incidence mortality books canberra aihw australian institute health welfare 2008 non-melanoma practice consultations hospitalisation mortality series 43 cat 39 canberra ',true
'public despite difficulties involved 187 alsoedit ash wednesday 1967 tasmanian fires black friday 1939 list disasters death toll sam koala referencesedit collins draig 12 2009 rudd criticised bush fire compensation irish times retrieved 19 2009 ',true
'day history\' brumby warns fire danger fairfax media melbourne age retrieved 11 2009 karoly david 16 2009 extreme heat southeast real climate retrieved 17 2009 lanigan roslyn woods kim 29 january 2009 gippsland ',true
'fire danger fairfax media melbourne age retrieved 11 2009 karoly david 16 2009 extreme heat southeast real climate retrieved 17 2009 lanigan roslyn woods kim 29 january 2009 gippsland ',true
'danger fairfax media melbourne age retrieved 11 2009 karoly david 16 2009 extreme heat southeast real climate retrieved 17 2009 lanigan roslyn woods kim 29 january 2009 gippsland third fire weekly times retrieved ',true
'black saturday bushfire survivors secure 500 million australia\'s largest class action payout abc news australian broadcasting corporation 15 july 2014 retrieved 6 2015 record settlement black saturday class action marysvillecommunity net 15 july 2014 retrieved 6 2015 nearly 500 million ',true
'ausnet announced 300 million settlement marysville victims black saturday victims black saturday fire launch class action abc news australian broadcasting corporation 7 august 2012 retrieved 6 2015 class action launched supreme court behalf ',true
'retrieved 11 2009 trounson andrew 12 2009 birdsong expert ready victoria australian news limited retrieved 12 2009 fire kills greeks archived original 15 2009 retrieved 12 2009 ',true
'2009 black saturday inquiry hears victims\' calls australian news limited retrieved 11 2011 filipinos killed retrieved 12 2009 chilena muere en incendios de retrieved 21 2009 ',true
'victims\' calls australian news limited retrieved 11 2011 filipinos killed retrieved 12 2009 chilena muere en incendios de retrieved 21 2009 claim nz ',true
'calls australian news limited retrieved 11 2011 filipinos killed retrieved 12 2009 chilena muere en incendios de retrieved 21 2009 claim nz victim stuff co nz fairfax media 8 2009 retrieved 13 ',true
'news limited retrieved 11 2011 filipinos killed retrieved 12 2009 chilena muere en incendios de retrieved 21 2009 claim nz victim stuff co nz fairfax media 8 2009 retrieved 13 ',true
'filipinos killed retrieved 12 2009 chilena muere en incendios de retrieved 21 2009 claim nz victim stuff co nz fairfax media 8 2009 retrieved 13 ',true
'marysville rebuilt commission told abc news australian broadcasting corporation retrieved 19 2011 external linksedit wikimedia commons media related 2009 victorian wikinews related news 160 dead class action launched australian bushfire survivors sp ausnet 2009 victorian royal commission ',true
'26 bringing additional 3 inches 7 6 cm 8 inches 20 cm north carolina 60 late march winter storms edit march 2015 winter storm note article fourth final winter storm ',true
'begins increase october time activity peaks december activity late figure below peak activity month 1982-1983 2015-2016 seasons peak month activity ',true
'2016 north american storm wikipedia free encyclopedia jump navigation search 2016 north american storm category 2 significant rsi 4 68 storm central 2 type extratropical cyclone nor\'easter storm blizzard tornado outbreak flood 1 formed ',true
'storm wikipedia free encyclopedia jump navigation search 2016 north american storm category 2 significant rsi 4 68 storm central 2 type extratropical cyclone nor\'easter storm blizzard tornado outbreak flood 1 formed january 29 ',true
'navigation search 2016 north american storm category 2 significant rsi 4 68 storm central 2 type extratropical cyclone nor\'easter storm blizzard tornado outbreak flood 1 formed january 29 ',true
'american storm category 2 significant rsi 4 68 storm central 2 type extratropical cyclone nor\'easter storm blizzard tornado outbreak flood 1 formed january 29 2016 2016-01-29 dissipated 7 2016 ',true
'en wikipedia org index php title february_2016_north_american_winter_storm oldid 755377236 categories 2015 16 north american 2016 meteorology 2016 natural disasters blizzards 2016 events january 2016 events natural disasters ',true
'conflict travel arts science animal wildlife photography competition log newsletter signup search science nature world\'s brown panda qi zai standing surviving -30c matt atherton 29 2016 12 40 gmt brown panda relatively recently discovered species ',true
'activities suggestions travel guide activities suggestions travel guide activities suggestions top 5 ski resorts november trip december trip january trip popular destination foreign travelers looking specific ',true
'activities suggestions travel guide activities suggestions top 5 ski resorts november trip december trip january trip popular destination foreign travelers looking specific activities fun well-equipped ',true
'travel guide activities suggestions top 5 ski resorts november trip december trip january trip popular destination foreign travelers looking specific activities fun well-equipped ',true
'activities suggestions top 5 ski resorts november trip december trip january trip popular destination foreign travelers looking specific activities fun well-equipped ',true
'suggestions top 5 ski resorts november trip december trip january trip popular destination foreign travelers looking specific activities fun well-equipped ',true
'below freezing frequent sunny days perfect sightseeing capital typifies northern weather including xi\'an central southern shanghai experiences milder weather beijing season december winters moist little snow days overcast temperatures usually stay ',true
'perfect sightseeing capital typifies northern weather including xi\'an central southern shanghai experiences milder weather beijing season december winters moist little snow days overcast temperatures usually stay ',true
'capital typifies northern weather including xi\'an central southern shanghai experiences milder weather beijing season december winters moist little snow days overcast temperatures usually stay ',true
'asahikawa festival user rating 85 100 23 votes visited 50 users asahikawa festival takes week exhibiting biggest snow sculpture attractions found festival include ice sculpture competition snow slides snowmobile ',true
'1 43 united 0 23 japan 0 02 edit olympics 2010 paralympics references edit goldsegen bringt geldregen german zdf 3 2010 retrieved 18 2010 men\'s ice hockey team tournamement standings statistics international ',true
'0 23 japan 0 02 edit olympics 2010 paralympics references edit goldsegen bringt geldregen german zdf 3 2010 retrieved 18 2010 men\'s ice hockey team tournamement standings statistics international ',true
'japan 0 02 edit olympics 2010 paralympics references edit goldsegen bringt geldregen german zdf 3 2010 retrieved 18 2010 men\'s ice hockey team tournamement standings statistics international olympic committee men\'s rosters announced international ice hockey federation 15 ',true
'search article 1983 1980 south 1980 ash wednesday ash wednesday location victoria south statistics date 16 1983 burned 2 080 km2 513 979 acres south 2 100 ',true
'1983 1980 south 1980 ash wednesday ash wednesday location victoria south statistics date 16 1983 burned 2 080 km2 513 979 acres south 2 100 ',true
'1980 south 1980 ash wednesday ash wednesday location victoria south statistics date 16 1983 burned 2 080 km2 513 979 acres south 2 100 ',true
'1 fatalities 75 47 victoria 28 south ash wednesday south ash wednesday ii 3 series occurred south-eastern 16 1983 ash wednesday christian calendar twelve hours 180 ',true
'wednesday south ash wednesday ii 3 series occurred south-eastern 16 1983 ash wednesday christian calendar twelve hours 180 ',true
'2015 sampson flat references edit southern victoria disasters database emergency management australian government 13 september 2006 archived original 12 2009 retrieved 25 2008 ash wednesday bushfire - 1983 department sustainability ',true
'1984 report bushfire review committee bushfire disaster preparedness response victoria following ash wednesday fires 16 1983 melbourne government victoria pp 23 24 smith stewart 2002 briefing paper 5 02 pdf nsw parliamentary research library research service archived ',true
'bushfire disaster preparedness response victoria following ash wednesday fires 16 1983 melbourne government victoria pp 23 24 smith stewart 2002 briefing paper 5 02 pdf nsw parliamentary research library research service archived ',true
'australian retrieved 23 2008 ash wednesday dimensions time abc retrieved 23 2008 ash wednesday professional historians association south 16th 1983 narre warren fire brigade archived original 20 2008 ',true
'2008 ash wednesday dimensions time abc retrieved 23 2008 ash wednesday professional historians association south 16th 1983 narre warren fire brigade archived original 20 2008 retrieved 22 ',true
'entertainment food health home money news issues parenting religion spirituality sports style tech travel 1 2 january 3 month month 4 sydney 5 wear com travel travel visiting ',true
'health home money news issues parenting religion spirituality sports style tech travel 1 2 january 3 month month 4 sydney 5 wear com travel travel visiting ',true
'travel 1 2 january 3 month month 4 sydney 5 wear com travel travel visiting month sydney\'s bondi beach country\'s iconic visitor ',true
'january 3 month month 4 sydney 5 wear com travel travel visiting month sydney\'s bondi beach country\'s iconic visitor attractions matteo colombo getty ',true
'month 4 sydney 5 wear com travel travel visiting month sydney\'s bondi beach country\'s iconic visitor attractions matteo colombo getty ',true
'sydney 5 wear com travel travel visiting month sydney\'s bondi beach country\'s iconic visitor attractions matteo colombo getty ',true
'sydney 5 wear com travel travel visiting month sydney\'s bondi beach country\'s iconic visitor attractions matteo colombo getty ',true
'country\'s iconic visitor attractions matteo colombo getty images larry rivera travel expert larry rivera updated 11 2016 month australian expect warm weather tapering cool autumn approaches ',true
'attractions matteo colombo getty images larry rivera travel expert larry rivera updated 11 2016 month australian expect warm weather tapering cool autumn approaches top middle ',true
'getty images larry rivera travel expert larry rivera updated 11 2016 month australian expect warm weather tapering cool autumn approaches top middle ',true
'larry rivera updated 11 2016 month australian expect warm weather tapering cool autumn approaches top middle wet season expect rains flooding ',true
'2014 related appearances russian empire 1900 1912 soviet union 1952 1988 unified team 1992 competed 2014 olympics sochi 7 23 2014 host nation host participated 15 sports ',true
'empire 1900 1912 soviet union 1952 1988 unified team 1992 competed 2014 olympics sochi 7 23 2014 host nation host participated 15 sports team consisting 232 athletes 1 ',true
'edit 2014 summer youth olympics references edit athletes - xxii olympic games retrieved 9 2014 sochi 2014 ceremony - flagbearers pdf http www olympic org sochi 2014 olympic ',true
'2014 viktor ahn wins 1st olympic gold 2nd short track medal adopted associated press yahoo sports espn 21 2014 results fri feb 21 sochi 2014 olympics espn olympics retrieved 2014-02-21 communication 1841 xxii olympic games 2014 sochi entries speed skating ',true
'cosmetics body care brushes reviews looks giveaways brands archives contact blog sale clarins colour collection 2014 18 2014 tavia 4 comments beauty 2014 collection clarins makeup collection hello sweeties ',true
'choose seasons fall follows spring - september october - november autumn - march april winter - june - august divided rainfall winter rainfall northern central ',true
'seasons fall follows spring - september october - november autumn - march april winter - june - august divided rainfall winter rainfall northern central east ',true
'similar blizzard boston january 23 2005 13 result record-breaking cities opposite extremes below-average eastern country markedly warm west ',true
'january 23 2005 13 result record-breaking cities opposite extremes below-average eastern country markedly warm west ',true
'6 cm 8 inches 20 cm snow north carolina 60 late march storms edit march 2015 storm note article fourth final storm ',true
'temples winter-time holiday treat savor forever yunnan warm holiday destination december temperature 12 - 18 sunshine ',true
'ichi-kai orinpikku kiky gi taikai french les xies jeux olympiques d\'hiver multi-sport event held 3 13 1972 sapporo hokkaid olympics held outside europe north america ',true
'french les xies jeux olympiques d\'hiver multi-sport event held 3 13 1972 sapporo hokkaid olympics held outside europe north america third game summer ',true
'jeux olympiques d\'hiver multi-sport event held 3 13 1972 sapporo hokkaid olympics held outside europe north america third game summer ',true
'retrieved https en wikipedia org index php title 1972_winter_olympics oldid 756726623 categories 1972 olympics sport sapporo olympic games olympics 1972 japanese sport 1972 multi-sport events 1972 sports events hidden categories mdy dates july 2011 articles containing japanese-language text ',true
'php title 1972_winter_olympics oldid 756726623 categories 1972 olympics sport sapporo olympic games olympics 1972 japanese sport 1972 multi-sport events 1972 sports events hidden categories mdy dates july 2011 articles containing japanese-language text ',true
'question - jacob bronowski fake vulgar climate news english - pierre gosselin browse home 2013 12 temperature trend nosedive falling 6 century temperature ',true
'vulgar climate news english - pierre gosselin browse home 2013 12 temperature trend nosedive falling 6 century temperature ',true
'floods - wikipedia main menu edit page read language 2013 14 floods redirected uk storms january 2014 2013 14 floods emergency pumps brought drain ',true
'- wikipedia main menu edit page read language 2013 14 floods redirected uk storms january 2014 2013 14 floods emergency pumps brought drain somerset levels date 5 ',true
'wikipedia main menu edit page read language 2013 14 floods redirected uk storms january 2014 2013 14 floods emergency pumps brought drain somerset levels date 5 december ',true
'language 2013 14 floods redirected uk storms january 2014 2013 14 floods emergency pumps brought drain somerset levels date 5 december 2013 ',true
'top page information australasian college dermatologists www dermcoll asn au council www org au top page sources australian college dermatologists online reviewed october 2004 accessed 22 2012 available http www dermcoll edu au australian college dermatologists ',true
'healthprofessionals patientfactsheets lifestyle be_sunsmart htm council melanoma online surry hills nsw council reviewed september 2011 accessed 22 2012 available http www org au aboutcancer cancertypes melanoma htm council non-melanoma online surry hills nsw council reviewed september 2011 accessed 22 ',true
'melanoma online surry hills nsw council reviewed september 2011 accessed 22 2012 available http www org au aboutcancer cancertypes melanoma htm council non-melanoma online surry hills nsw council reviewed september 2011 accessed 22 ',true
'2012 available http www org au aboutcancer cancertypes melanoma htm council non-melanoma online surry hills nsw council reviewed september 2011 accessed 22 2012 available http www org au aboutcancer cancertypes nonmelanomaskincancer htm clinical knowledge summaries ',true
'available http www org au aboutcancer cancertypes melanoma htm council non-melanoma online surry hills nsw council reviewed september 2011 accessed 22 2012 available http www org au aboutcancer cancertypes nonmelanomaskincancer htm clinical knowledge summaries ',true
'cancertypes melanoma htm council non-melanoma online surry hills nsw council reviewed september 2011 accessed 22 2012 available http www org au aboutcancer cancertypes nonmelanomaskincancer htm clinical knowledge summaries suspected online london national institutes health clinical excellence 2005 updated jun ',true
'accessed 2010 available http clinicalevidence bmj com systematic-review 1709 overview html mydr warning signs online st leonards nsw ubm medica 2001 reviewed august 2006 accessed 22 2012 available http www mydr com au skin-hair skin-cancer-the-warning-signs mydr risk factors ',true
'2010 available http clinicalevidence bmj com systematic-review 1709 overview html mydr warning signs online st leonards nsw ubm medica 2001 reviewed august 2006 accessed 22 2012 available http www mydr com au skin-hair skin-cancer-the-warning-signs mydr risk factors online st leonards nsw ubm medica 2001 reviewed ',true
'1709 overview html mydr warning signs online st leonards nsw ubm medica 2001 reviewed august 2006 accessed 22 2012 available http www mydr com au skin-hair skin-cancer-the-warning-signs mydr risk factors online st leonards nsw ubm medica 2001 reviewed april ',true
'signs online st leonards nsw ubm medica 2001 reviewed august 2006 accessed 22 2012 available http www mydr com au skin-hair skin-cancer-the-warning-signs mydr risk factors online st leonards nsw ubm medica 2001 reviewed april 2010 accessed 22 ',true
'skin-hair skin-cancer-the-warning-signs mydr risk factors online st leonards nsw ubm medica 2001 reviewed april 2010 accessed 22 2012 available http www mydr com au skin-hair skin-cancer-risk-factors-in-australia mydr treatment online st leonards nsw ubm medica 2001 reviewed january 2007 accessed 22 ',true
'online st leonards nsw ubm medica 2001 reviewed april 2010 accessed 22 2012 available http www mydr com au skin-hair skin-cancer-risk-factors-in-australia mydr treatment online st leonards nsw ubm medica 2001 reviewed january 2007 accessed 22 2012 national institute health clinical ',true
'2010 accessed 22 2012 available http www mydr com au skin-hair skin-cancer-risk-factors-in-australia mydr treatment online st leonards nsw ubm medica 2001 reviewed january 2007 accessed 22 2012 national institute health clinical excellence nice improving outcomes people ',true
'posts logged log weatherzone forums weather events tropical central central queensland - 2013 register user forum list active topics faq page 2 13 1 2 3 ',true
