@relation posOrNegWordBags

@attribute corpus string
@attribute Class_Attribute_For_SimpleOpenEval {true,false}

@data
'loading related entry posted met office news tagged climate equinox met office nature\'s calendar spring summer summer solstice winter winter solstice woodland trust bookmark permalink weather satellite set ',true
'home day growing guides calendar contact hours directions sboe day 19 2012 beautiful species formerly autumnalis blooming season plants offered seedlings ',true
'1st - real ep 84 dayz3 ru dayz3 ru 1st - ',true
'1st - real ep 84 dayz3 ru dayz3 ru 1st - ',true
'1st - real ep 84 dayz3 ru dayz3 ru 1st - real ep 84 10 26 amusement park ',true
'1st - real ep 84 dayz3 ru dayz3 ru 1st - real ep 84 10 26 amusement park children real ',true
'1st - real ep 84 dayz3 ru dayz3 ru 1st - real ep 84 10 26 amusement park children real ep ',true
'1st - real ep 84 dayz3 ru dayz3 ru 1st - real ep 84 10 26 amusement park children real ep ',true
'1st - real ep 84 dayz3 ru dayz3 ru 1st - real ep 84 10 26 amusement park children real ep 81 amusement ',true
'- real ep 84 dayz3 ru dayz3 ru 1st - real ep 84 10 26 amusement park children real ep 81 amusement park ',true
'real ep 84 dayz3 ru dayz3 ru 1st - real ep 84 10 26 amusement park children real ep 81 amusement park ',true
'be8_qxkj2j8 welcome real watch 9nnecdrdkym 3 48 getting ready realrussia week film episodes real busy getting ready victoria\'s coming 1st 2014 video little announcement upcoming episode ',true
'welcome real watch 9nnecdrdkym 3 48 getting ready realrussia week film episodes real busy getting ready victoria\'s coming 1st 2014 video little announcement upcoming episode ',true
'real watch 9nnecdrdkym 3 48 getting ready realrussia week film episodes real busy getting ready victoria\'s coming 1st 2014 video little announcement upcoming episode ',true
'realrussia week film episodes real busy getting ready victoria\'s coming 1st 2014 video little announcement upcoming episode ',true
'realrussia week film episodes real busy getting ready victoria\'s coming 1st 2014 video little announcement upcoming episode ',true
'tower saint basil\'s cathedral historical museum gum department store mausoleum lenin totally hidden reconstruction 2068 130668 1st beginning schools colleges universities country it\'s holiday called knowledges graders coming time class it\'s ',true
'gum department store mausoleum lenin totally hidden reconstruction 2068 130668 1st beginning schools colleges universities country it\'s holiday called knowledges graders coming time class it\'s ',true
'mausoleum lenin totally hidden reconstruction 2068 130668 1st beginning schools colleges universities country it\'s holiday called knowledges graders coming time class it\'s ',true
'mausoleum lenin totally hidden reconstruction 2068 130668 1st beginning schools colleges universities country it\'s holiday called knowledges graders coming time class it\'s ',true
'taste books music cinema user realrussiablog realrussiablog realrussiablog support - ycm8n8 1st - real ep 84 ',true
'books music cinema user realrussiablog realrussiablog realrussiablog support - ycm8n8 1st - real ep 84 ',true
'2013 russian art tags art golden russian art russian russian landscape russian nature related posts russian russian art november russian art vasily polenov russian russian art post navigation moscow 5 raspberries nukes 27 russian ',true
'golden russian art russian russian landscape russian nature related posts russian russian art november russian art vasily polenov russian russian art post navigation moscow 5 raspberries nukes 27 russian ',true
'art russian russian landscape russian nature related posts russian russian art november russian art vasily polenov russian russian art post navigation moscow 5 raspberries nukes 27 russian ',true
'celebration 2 - 1 2014 - blog - russian step step books natasha alexandrova welcome guest registration login ',true
'1st - real ep 84 - pakfiles com sign sign toggle navigation pakfiles videos drama pakistani ',true
'1st - real ep 84 - pakfiles com sign sign toggle navigation pakfiles videos drama pakistani ',true
'courtsey youtube video content delivered directly youtube com 1st - real ep 84 uploaded smartboy 96627 views 10 26 amusement park children real ',true
'youtube video content delivered directly youtube com 1st - real ep 84 uploaded smartboy 96627 views 10 26 amusement park children real ',true
'real ep 14 383098 views 23-11-2012 videos video report video 1st beginning schools colleges universities country holiday called knowledges graders coming time class ',true
'ep 14 383098 views 23-11-2012 videos video report video 1st beginning schools colleges universities country holiday called knowledges graders coming time class ',true
'2 october 3 month month 4 june 5 com travel travel visiting it\'s it\'s it\'s manfred gottschalk lonely planet images getty images larry rivera ',true
'month month 4 june 5 com travel travel visiting it\'s it\'s it\'s manfred gottschalk lonely planet images getty images larry rivera ',true
'4 june 5 com travel travel visiting it\'s it\'s it\'s manfred gottschalk lonely planet images getty images larry rivera ',true
'june 5 com travel travel visiting it\'s it\'s it\'s manfred gottschalk lonely planet images getty images larry rivera ',true
'com travel travel visiting it\'s it\'s it\'s manfred gottschalk lonely planet images getty images larry rivera travel expert larry rivera updated july 22 2016 month season allows mother nature showcase ',true
'com travel travel visiting it\'s it\'s it\'s manfred gottschalk lonely planet images getty images larry rivera travel expert larry rivera updated july 22 2016 month season allows mother nature showcase ',true
'it\'s it\'s manfred gottschalk lonely planet images getty images larry rivera travel expert larry rivera updated july 22 2016 month season allows mother nature showcase ',true
'getty images larry rivera travel expert larry rivera updated july 22 2016 month season allows mother nature showcase ',true
'season allows mother nature showcase offer month southern it\'s season regrowth flowers popular month ',true
'23 2015 22 2015 21 2015 20 2015 19 2015 18 2015 17 2015 16 2015 15 2015 vladimir smirnov tass banks volga river ples ivanovo region ',true
'22 2015 21 2015 20 2015 19 2015 18 2015 17 2015 16 2015 15 2015 vladimir smirnov tass banks volga river ples ivanovo region ',true
'21 2015 20 2015 19 2015 18 2015 17 2015 16 2015 15 2015 vladimir smirnov tass banks volga river ples ivanovo region ',true
'20 2015 19 2015 18 2015 17 2015 16 2015 15 2015 vladimir smirnov tass banks volga river ples ivanovo region ',true
'vladimir smirnov tass banks volga river ples ivanovo region sept 21 2015 facebook twitter linkedin pinterest whatsapp print page 22 2015 tags volga related articles 10 poetic landscapes russian artists 5 russian cities map ',true
'1 students sennaya com forum facebook twitter travelers welcome guest please login register ',true
'length news welcome expanded russian travel information features home help search login register travelers st petersburg holidays events st petersburg 1 students print pages 1 author topic 1 students ',true
'home help search login register travelers st petersburg holidays events st petersburg 1 students print pages 1 author topic 1 students ',true
'login register travelers st petersburg holidays events st petersburg 1 students print pages 1 author topic 1 students read 6422 times 0 ',true
'travelers st petersburg holidays events st petersburg 1 students print pages 1 author topic 1 students read 6422 times 0 ',true
'travelers st petersburg holidays events st petersburg 1 students print pages 1 author topic 1 students read 6422 times 0 1 guest viewing ',true
'st petersburg holidays events st petersburg 1 students print pages 1 author topic 1 students read 6422 times 0 1 guest viewing ',true
'petersburg holidays events st petersburg 1 students print pages 1 author topic 1 students read 6422 times 0 1 guest viewing topic ',true
'events st petersburg 1 students print pages 1 author topic 1 students read 6422 times 0 1 guest viewing topic admiral_kolchak ',true
'1 students print pages 1 author topic 1 students read 6422 times 0 1 guest viewing topic admiral_kolchak administrator ',true
'0 1 guest viewing topic admiral_kolchak administrator posts 232 1 students november 30 2008 09 48 54 pm happy witness ',true
'16 2010 11 59 28 pm mariria logged mariria administrator sr posts 474 1 students reply 1 01 2010 03 39 06 pm hello admiral kolchak ',true
'59 28 pm mariria logged mariria administrator sr posts 474 1 students reply 1 01 2010 03 39 06 pm hello admiral kolchak pictures ',true
'pm mariria logged mariria administrator sr posts 474 1 students reply 1 01 2010 03 39 06 pm hello admiral kolchak pictures ',true
'holiday share nice thank logged print pages 1 travelers st petersburg holidays events st petersburg 1 students sennaya com forum smf 2 0 9 smf 2014 simple machines smfads ',true
'logged print pages 1 travelers st petersburg holidays events st petersburg 1 students sennaya com forum smf 2 0 9 smf 2014 simple machines smfads free forums ',true
'woman legend blog 09 06 12 1 kids start regardless ',true
'woman legend blog 09 06 12 1 kids start regardless ',true
'woman legend blog 09 06 12 1 kids start regardless ',true
'woman legend blog 09 06 12 1 kids start regardless ',true
'woman legend blog 09 06 12 1 kids start regardless ',true
'woman legend blog 09 06 12 1 kids start regardless weekend huge deal ',true
'woman legend blog 09 06 12 1 kids start regardless weekend huge deal ',true
'woman legend blog 09 06 12 1 kids start regardless weekend huge deal ',true
'winter 2 russian winter 1 share twitter facebook pinterest email loading 28 2014 russian art tags art golden russian art russian russian landscape russian nature related posts russian ',true
'york los angeles miami previous post watch questions melodie monrose post binx 2015 birds chirping sound imagined degrees latitude north sign ',true
'imagined degrees latitude north sign course issues dint earth axis exposure sun mark ',true
'axis exposure sun mark winter beginning look promising 2015 cover elle features none kristina bazan photographed justin polkey celebrated designer ',true
'axis exposure sun mark winter beginning look promising 2015 cover elle features none kristina bazan photographed justin polkey celebrated designer ',true
'2015 photography justin polkey follow 25 august 2015 damien neva kristina bazan elle 2015 birds chirping sound imagined degrees latitude ',true
'2015 photography justin polkey follow 25 august 2015 damien neva kristina bazan elle 2015 birds chirping sound imagined degrees latitude north ',true
'photography justin polkey follow 25 august 2015 damien neva kristina bazan elle 2015 birds chirping sound imagined degrees latitude north sign ',true
'imagined degrees latitude north sign course issues dint earth axis exposure sun mark ',true
'axis exposure sun mark winter beginning look promising 2015 cover elle features none kristina bazan photographed justin polkey celebrated designer ',true
'axis exposure sun mark winter beginning look promising 2015 cover elle features none kristina bazan photographed justin polkey celebrated designer ',true
'2016 free week entry sanparks sa national parks heritage deals discounts entrance specials western cape mobile site home news hello 2017 news wine dine social holiday city news features ',true
'money sports sections answers cloud services wikianswers categories travel countries cities time click answer october november southern hemisphere answer question yes ',true
'sports sections answers cloud services wikianswers categories travel countries cities time click answer october november southern hemisphere answer question yes ',true
'answers cloud services wikianswers categories travel countries cities time click answer october november southern hemisphere answer question yes ',true
'wikianswers categories travel countries cities time click answer october november southern hemisphere answer question yes ',true
'categories travel countries cities time click answer october november southern hemisphere answer question yes ',true
'cities time click answer october november southern hemisphere answer question yes ',true
'ford 10 found useful vafloyd 3 166 contributions answered continents start im starts 1st answer remember seasons ',true
'buy travel news travel videos weekend breaks ultimate guide flower season read time 4 minutes posted 3 2013 getaway filed print post tweet email ',true
'getaway filed print post tweet email day traditionally marks beginning flowers don care sticking schedule blooming ',true
'discover australia\'s - tourism australia\'s seasons discover australia\'s discover australia\'s discover season lasts november country tropical north build-up ',true
'discover australia\'s - tourism australia\'s seasons discover australia\'s discover australia\'s discover season lasts november country tropical north build-up ',true
'discover australia\'s - tourism australia\'s seasons discover australia\'s discover australia\'s discover season lasts november country tropical north build-up ',true
'australia\'s - tourism australia\'s seasons discover australia\'s discover australia\'s discover season lasts november country tropical north build-up ',true
'1 kids ukraine em elena\'s models meet love life join free english ',true
'1 kids ukraine em elena\'s models meet love life join free english articles menu search 1 children ukraine 1 20151 commentby elena millions ',true
'1 kids ukraine em elena\'s models meet love life join free english articles menu search 1 children ukraine 1 20151 commentby elena millions kids aged ',true
'kids ukraine em elena\'s models meet love life join free english articles menu search 1 children ukraine 1 20151 commentby elena millions kids aged 6-17 started ',true
'meet love life join free english articles menu search 1 children ukraine 1 20151 commentby elena millions kids aged 6-17 started ',true
'love life join free english articles menu search 1 children ukraine 1 20151 commentby elena millions kids aged 6-17 started 1 2015 ',true
'communicating children aged 6-17 kids classes time lives pretty event video 1 2015 angarsk pupils teachers russian city angarsk 1 2015 knowledge ',true
'children aged 6-17 kids classes time lives pretty event video 1 2015 angarsk pupils teachers russian city angarsk 1 2015 knowledge major siberian angarsk 25 thousand pupils started ',true
'kids classes time lives pretty event video 1 2015 angarsk pupils teachers russian city angarsk 1 2015 knowledge major siberian angarsk 25 thousand pupils started 35 city schools sergey petrov assembly ',true
'content mendeleyev journal live moscow life events art culture language music 1 knowledge bell moscow celebrations 29 08 201230 08 2012 ',true
'mendeleyev journal live moscow life events art culture language music 1 knowledge bell moscow celebrations 29 08 201230 08 2012 country busy saturday ',true
'busy saturday 1 1 traditional bell call knowledge begin saturday considered calendar former soviet union 1 tradition 1 1 knowledge ukraine georgia region ',true
'busy saturday 1 1 traditional bell call knowledge begin saturday considered calendar former soviet union 1 tradition 1 1 knowledge ukraine georgia region ',true
'1 traditional bell call knowledge begin saturday considered calendar former soviet union 1 tradition 1 1 knowledge ukraine georgia region ',true
'knowledge begin saturday considered calendar former soviet union 1 tradition 1 1 knowledge ukraine georgia region ',true
'saturday considered calendar former soviet union 1 tradition 1 1 knowledge ukraine georgia region ',true
'saturday considered calendar former soviet union 1 tradition 1 1 knowledge ukraine georgia region widely celebrated holiday russian speaking world ',true
'saturday considered calendar former soviet union 1 tradition 1 1 knowledge ukraine georgia region widely celebrated holiday russian speaking world ',true
'saturday considered calendar former soviet union 1 tradition 1 1 knowledge ukraine georgia region widely celebrated holiday russian speaking world ',true
'calendar former soviet union 1 tradition 1 1 knowledge ukraine georgia region widely celebrated holiday russian speaking world traditionally celebrated ',true
'former soviet union 1 tradition 1 1 knowledge ukraine georgia region widely celebrated holiday russian speaking world traditionally celebrated ',true
'green gold parks burst color photos st petersburg half weather st petersburg usually warm dry average temperatures ',true
'emilie 2013 - youtube jp view message english youtube learn you\'re viewing youtube ',true
'you\'re viewing youtube japanese change preference below __count__ __total__ emilie 2013 1313 187 1 2 0 1 2013 08 13 emilie russian plague rat ',true
