@relation posOrNegWordBags

@attribute corpus string
@attribute Class_Attribute_For_SimpleOpenEval {true,false}

@data
'1992 1996 2000 2004 2008 2012 2016 related appearances 1906 intercalated games represented olympic committee usoc competed 2016 olympics rio de janeiro 5 21 2016 athletes appeared olympics edition ',true
'2008 2012 2016 related appearances 1906 intercalated games represented olympic committee usoc competed 2016 olympics rio de janeiro 5 21 2016 athletes appeared olympics edition ',true
'1980 1984 1988 1992 1996 2000 2004 2008 2012 2016 related appearances republic 1924 1972 people\'s republic competed 2016 olympics rio de janeiro brazil 5 21 2016 nation\'s tenth appearance olympics debut ',true
'2008 2012 2016 related appearances republic 1924 1972 people\'s republic competed 2016 olympics rio de janeiro brazil 5 21 2016 nation\'s tenth appearance olympics debut ',true
'ger 4 0 st marzaliuk blr 3 1 pp 03 edit 2016 paralympics references edit expects 30-36 golds rio global times 5 2016 retrieved 22 2016 fencing champion lei sheng named china\'s flag-bearer rio olympics ',true
'st marzaliuk blr 3 1 pp 03 edit 2016 paralympics references edit expects 30-36 golds rio global times 5 2016 retrieved 22 2016 fencing champion lei sheng named china\'s flag-bearer rio olympics ',true
'kids web - web kids web web kids web manga festival manga sakura ichiro hashimoto miki tell forum trips beach festivals highlights vacation ',true
'interviews reviews view reviews travel view travel videos view videos search ghost season humid spooky 29 2013 words written sarah art aya francisco happen ',true
'happen ghost hunter re worry job security ghost season month peaks month traditional buddhist obon festival ',true
're worry job security ghost season month peaks month traditional buddhist obon festival ',true
'1980 1984 1988 1992 1996 2000 2004 2008 2012 2016 related appearances republic 1924 1972 people\'s republic competed 2012 olympics london united kingdom 27 july 12 2012 nation\'s ninth appearance olympics debut ',true
'2008 2012 2016 related appearances republic 1924 1972 people\'s republic competed 2012 olympics london united kingdom 27 july 12 2012 nation\'s ninth appearance olympics debut ',true
'2008 olympic games 80 closing ceremonyedit main article 2008 olympics closing ceremony 2008 olympics closing ceremony concluded beijing games 24 2008 8 00 pm standard time utc 8 beijing national stadium ceremony included ',true
'japanese retrieved july 20 2016 billboard 100 2016 8 1 billboard japanese retrieved july 27 2016 billboard 100 2016 8 8 billboard japanese retrieved 3 2016 billboard 100 2016 8 15 billboard japanese retrieved ',true
'100 2016 8 1 billboard japanese retrieved july 27 2016 billboard 100 2016 8 8 billboard japanese retrieved 3 2016 billboard 100 2016 8 15 billboard japanese retrieved ',true
'100 2016 8 1 billboard japanese retrieved july 27 2016 billboard 100 2016 8 8 billboard japanese retrieved 3 2016 billboard 100 2016 8 15 billboard japanese retrieved ',true
'japanese retrieved july 27 2016 billboard 100 2016 8 8 billboard japanese retrieved 3 2016 billboard 100 2016 8 15 billboard japanese retrieved 8 2016 billboard ',true
'july 27 2016 billboard 100 2016 8 8 billboard japanese retrieved 3 2016 billboard 100 2016 8 15 billboard japanese retrieved 8 2016 billboard ',true
'100 2016 8 8 billboard japanese retrieved 3 2016 billboard 100 2016 8 15 billboard japanese retrieved 8 2016 billboard 100 2016 8 22 billboard japanese retrieved ',true
'100 2016 8 8 billboard japanese retrieved 3 2016 billboard 100 2016 8 15 billboard japanese retrieved 8 2016 billboard 100 2016 8 22 billboard japanese retrieved ',true
'japanese retrieved 3 2016 billboard 100 2016 8 15 billboard japanese retrieved 8 2016 billboard 100 2016 8 22 billboard japanese retrieved 17 2016 billboard ',true
'3 2016 billboard 100 2016 8 15 billboard japanese retrieved 8 2016 billboard 100 2016 8 22 billboard japanese retrieved 17 2016 billboard ',true
'100 2016 8 15 billboard japanese retrieved 8 2016 billboard 100 2016 8 22 billboard japanese retrieved 17 2016 billboard 100 2016 8 29 billboard japanese retrieved ',true
'100 2016 8 15 billboard japanese retrieved 8 2016 billboard 100 2016 8 22 billboard japanese retrieved 17 2016 billboard 100 2016 8 29 billboard japanese retrieved ',true
'japanese retrieved 8 2016 billboard 100 2016 8 22 billboard japanese retrieved 17 2016 billboard 100 2016 8 29 billboard japanese retrieved 25 2016 billboard ',true
'8 2016 billboard 100 2016 8 22 billboard japanese retrieved 17 2016 billboard 100 2016 8 29 billboard japanese retrieved 25 2016 billboard ',true
'100 2016 8 22 billboard japanese retrieved 17 2016 billboard 100 2016 8 29 billboard japanese retrieved 25 2016 billboard 100 2016 9 5 billboard japanese retrieved ',true
'100 2016 8 22 billboard japanese retrieved 17 2016 billboard 100 2016 8 29 billboard japanese retrieved 25 2016 billboard 100 2016 9 5 billboard japanese retrieved ',true
'japanese retrieved 17 2016 billboard 100 2016 8 29 billboard japanese retrieved 25 2016 billboard 100 2016 9 5 billboard japanese retrieved 31 2016 billboard ',true
'17 2016 billboard 100 2016 8 29 billboard japanese retrieved 25 2016 billboard 100 2016 9 5 billboard japanese retrieved 31 2016 billboard ',true
'100 2016 8 29 billboard japanese retrieved 25 2016 billboard 100 2016 9 5 billboard japanese retrieved 31 2016 billboard 100 2016 9 12 billboard japanese retrieved september ',true
'100 2016 8 29 billboard japanese retrieved 25 2016 billboard 100 2016 9 5 billboard japanese retrieved 31 2016 billboard 100 2016 9 12 billboard japanese retrieved september ',true
'japanese retrieved 25 2016 billboard 100 2016 9 5 billboard japanese retrieved 31 2016 billboard 100 2016 9 12 billboard japanese retrieved september 7 2016 billboard ',true
'25 2016 billboard 100 2016 9 5 billboard japanese retrieved 31 2016 billboard 100 2016 9 12 billboard japanese retrieved september 7 2016 billboard ',true
'staff blog welcome little corner shop grab treat chill festivals 17 2015 events2 share hey ayumi weather getting hotter ',true
'little corner shop grab treat chill festivals 17 2015 events2 share hey ayumi weather getting hotter hotter enjoying vacation hope blog introduce ',true
'natsu matsuri bon festival guys heard japanese festival month world japanese culture admired natsu matsuri ',true
'1960 1964 1968 1972 1976 1980 1984 1988 1992 1996 2000 2004 2008 2012 2016 competed 2016 olympics rio de janeiro brazil 5 21 2016 nation\'s official debut 1912 japanese athletes appeared ',true
'1960 1964 1968 1972 1976 1980 1984 1988 1992 1996 2000 2004 2008 2012 2016 represented japanese olympic committee competed 2012 olympics london 27 july 12 2012 despite london\'s third olympic games marked london debut games ',true
'2000 2004 2008 2012 2016 represented japanese olympic committee competed 2012 olympics london 27 july 12 2012 despite london\'s third olympic games marked london debut games nation celebrated centennial anniversary ',true
'2012 paralympics references edit wikimedia commons media related 2012 olympics staff 19 june 2012 murakami olympic captain times retrieved 14 july 2012 kohei uchimura wins all-around espn 1 2012 retrieved 29 2012 history flag bearer honor competition ',true
'1960 1964 1968 1972 1976 1980 1984 1988 1992 1996 2000 2004 2008 2012 2016 competed 2004 olympics athens greece 13 29 2004 japanese athletes competed olympic games modern era ',true
'chn 1 3 pp saenko ukr 3 0 po 03 edit 2002 asian games 2004 paralympics references edit hamaguchi leads times 15 2004 retrieved 8 april 2014 holmes tracey 24 2004 bag surprises ',true
'ukr 3 0 po 03 edit 2002 asian games 2004 paralympics references edit hamaguchi leads times 15 2004 retrieved 8 april 2014 holmes tracey 24 2004 bag surprises ',true
'po 03 edit 2002 asian games 2004 paralympics references edit hamaguchi leads times 15 2004 retrieved 8 april 2014 holmes tracey 24 2004 bag surprises ',true
'weather impacts met office 2007-08-11 archived original 2007-09-29 retrieved 2008-02-10 lindsay goldwert 19 2007 14 killed hits coast cbs news retrieved 24 2009 15 dead storms france ',true
'19 2007 sepat wreaks havoc kills 15 shanghai daily retrieved 24 2009 staff writer 19 2007 kills nine xinhua retrieved 24 2009 staff writer 26 2007 bulacan govt help rebuild ',true
'wreaks havoc kills 15 shanghai daily retrieved 24 2009 staff writer 19 2007 kills nine xinhua retrieved 24 2009 staff writer 26 2007 bulacan govt help rebuild twister-hit houses manila times retrieved 24 ',true
'related appearances 1906 intercalated games saar 1952 united team 1956 1964 east 1968 1988 west 1968 1988 competed 2012 olympics london 27 july 12 2012 nation\'s sixth consecutive appearance olympics reunification ',true
'intercalated games saar 1952 united team 1956 1964 east 1968 1988 west 1968 1988 competed 2012 olympics london 27 july 12 2012 nation\'s sixth consecutive appearance olympics reunification ',true
'1952 united team 1956 1964 east 1968 1988 west 1968 1988 competed 2012 olympics london 27 july 12 2012 nation\'s sixth consecutive appearance olympics reunification ',true
'related appearances 1906 intercalated games saar 1952 united team 1956 1964 east 1968 1988 west 1968 1988 competed 2004 olympics athens greece 13 29 2004 nation\'s fourth consecutive appearance olympics reunification ',true
'intercalated games saar 1952 united team 1956 1964 east 1968 1988 west 1968 1988 competed 2004 olympics athens greece 13 29 2004 nation\'s fourth consecutive appearance olympics reunification ',true
'1952 united team 1956 1964 east 1968 1988 west 1968 1988 competed 2004 olympics athens greece 13 29 2004 nation\'s fourth consecutive appearance olympics reunification ',true
'related appearances 1906 intercalated games saar 1952 united team 1956 1964 east 1968 1988 west 1968 1988 competed 2016 olympics rio de janeiro 3 21 2016 nation\'s seventh consecutive appearance olympics reunification ',true
'intercalated games saar 1952 united team 1956 1964 east 1968 1988 west 1968 1988 competed 2016 olympics rio de janeiro 3 21 2016 nation\'s seventh consecutive appearance olympics reunification ',true
'1952 united team 1956 1964 east 1968 1988 west 1968 1988 competed 2016 olympics rio de janeiro 3 21 2016 nation\'s seventh consecutive appearance olympics reunification ',true
'dr jian-qiao sun\'s home page trip july - 2006 resume research publications presentations teaching students visitors pictures contact links ',true
'june 2012 learn remove template message lyme regis beach dorset 1976 1976 heat wave led hottest average temperature uk records time country suffered ',true
'girls lee miss 1964 experiment experiment unexamined life worth living william ',true
'true daily batman cat bat common cause girls lee miss 1964 dazzle friends correct pronunciation rhymes tina ',true
'leave response trackback own site 22 responses girls lee miss 1964 izaakmak june 17 2010 4 21 pm reply absolute gem ',true
'billboard 100 10 2013 top 25 - youtube jp view message english youtube learn ',true
'you\'re viewing youtube japanese change preference below __count__ __total__ billboard 100 10 2013 top 25 selenabritroma 105105 26 872 16 17 1 2 2013 08 01 ',true
'k-pop hot100 top50 - 18 06 koreabillboard 91 449 18 06 top 100 songs billboard 100 29 2015 - 24 00 jillboard100 54 151 24 00 top 20 billboard 100 2013 08 05 - 5 58 billboardjk 3 056 5 58 top ',true
'top50 - 18 06 koreabillboard 91 449 18 06 top 100 songs billboard 100 29 2015 - 24 00 jillboard100 54 151 24 00 top 20 billboard 100 2013 08 05 - 5 58 billboardjk 3 056 5 58 top 20 ',true
'100 september 7 2013 top 25 - 5 06 selenabritroma 6 929 5 06 billboard 100 17 2013 top 25 - 5 45 selenabritroma 249 5 45 top 20 ',true
'connie reed recently posted john dillinger museum crime doesn pay reply meg jerrard 11 2015 definitely time southern lights particular ',true
'inspiring learning jobs - jobs salary search maintenance person salaries careers university guidance counsellor non-teaching nord anglia education - 4 reviews - tenure post 2017-july 2019 main contact applicants holidays 9 days ago - save job - view nord anglia education jobs ',true
'careers university guidance counsellor non-teaching nord anglia education - 4 reviews - tenure post 2017-july 2019 main contact applicants holidays 9 days ago - save job - view nord anglia education jobs ',true
'weather averages london holiday weather search search home europe london averages london weather overview time visit london uk season coming close month average temperature 18 ',true
'weather averages london holiday weather search search home europe london averages london weather overview time visit london uk season coming close month average temperature 18 ',true
'weather averages london holiday weather search search home europe london averages london weather overview time visit london uk season coming close month average temperature 18 ',true
'festival - manga - kids web - web kids web web kids web manga festival ',true
'festival - manga - kids web - web kids web web kids web manga festival manga sakura ichiro hashimoto miki tell forum ',true
'festival - manga - kids web - web kids web web kids web manga festival manga sakura ichiro hashimoto miki tell forum vacations ',true
'festival - manga - kids web - web kids web web kids web manga festival manga sakura ichiro hashimoto miki tell forum vacations ',true
'festival - manga - kids web - web kids web web kids web manga festival manga sakura ichiro hashimoto miki tell forum vacations ',true
'festival - manga - kids web - web kids web web kids web manga festival manga sakura ichiro hashimoto miki tell forum vacations ',true
'manga - kids web - web kids web web kids web manga festival manga sakura ichiro hashimoto miki tell forum vacations ',true
'kids web - web kids web web kids web manga festival manga sakura ichiro hashimoto miki tell forum vacations trips beach festivals ',true
'14 school 11 aje camp hikarigaoka tokyo aoba-japan international school extension program offers 5-week day camp mid-june 12 asij programs roppongi chofu tokyo asij american school offers day-camp programs elc school program welcomes international school children aged ',true
'aoba-japan international school extension program offers 5-week day camp mid-june 12 asij programs roppongi chofu tokyo asij american school offers day-camp programs elc school program welcomes international school children aged ',true
'- tips info travelers tips information travel june july peterhof cc lynng883 kerry kubilius eastern europe travel expert kerry kubilius updated ',true
'cc lynng883 kerry kubilius eastern europe travel expert kerry kubilius updated 15 2016 special season it\'s popular time travel ',true
'article related top ten reasons visit - moscow july - weather events tips st petersburg weather events moscow web powered zergnet eastern europe travel eastern european travel travel tips ',true
'6 people found useful answered seasons months summer summer months december january february months june july edit share brand summer weather ',true
'answered seasons months summer summer months december january february months june july edit share brand summer weather ',true
'summer summer months december january february months june july edit share brand summer weather ',true
'summer months december january february months june july edit share brand summer weather brand choose brands below we\'ll send question ',true
'december january february months june july edit share brand summer weather brand choose brands below we\'ll send question ',true
'agent accommodation tours explore map holiday business close navigation home australia\'s seasons discover luxury add share lasts june country months fall dry season tropical ',true
'map holiday business close navigation home australia\'s seasons discover luxury add share lasts june country months fall dry season tropical ',true
'map holiday business close navigation home australia\'s seasons discover luxury add share lasts june country months fall dry season tropical ',true
'navigation home australia\'s seasons discover luxury add share lasts june country months fall dry season tropical ',true
'national climate centre recently lead writing special climate statement exceptional heat issued 26th 2009 updated 1st september 2009 - experienced exceptionally warm ',true
'sunny days colorful open-air festivals outdoor activities expect june - weather airfares festivals events airfares hotel rates ',true
'51 average 72 july average low 54 average 76 average low 55 average 76 packing list events festivals months festival season swing festivities ',true
'valuable asset water events june events july events festivals eat drink german food oppressive heavy warmer months ',true
'19 2016 check list upcoming rock festivals late fall dot map photos rural 15 2016 wonderful shots russian settlements ve probably heard ',true
'1 it\'s snowing russian regions june 1 2016 snowflakes abundant official day melon taste soviet 21 2015 suddenly kiosks melons real taste ',true
'melon taste soviet 21 2015 suddenly kiosks melons real taste start appearing streets moscow wheels change cycling revolution gathers speed 15 2015 russians taking ',true
'21 2015 suddenly kiosks melons real taste start appearing streets moscow wheels change cycling revolution gathers speed 15 2015 russians taking streets bikes scooters ',true
'cloud services wikianswers categories travel continents regions continents western click answer australia\'s seasons opposite usa june - summer december - februaryautumn march - maywinter june - augustspring september - november ',true
'australian answered recently seasons day begins june 1st months june july unlike countries northern hemisphere begin time ',true
'australian answered recently seasons day begins june 1st months june july unlike countries northern hemisphere begin time ',true
'recently seasons day begins june 1st months june july unlike countries northern hemisphere begin time ',true
'don\'t wide improved answer season falls months june july carroll jones 139 found useful edit share answer useful yes ',true
'wide improved answer season falls months june july carroll jones 139 found useful edit share answer useful yes ',true
'wide improved answer season falls months june july carroll jones 139 found useful edit share answer useful yes ',true
'don\'t wide answered recently months june july months tropical north ',true
'wide answered recently months june july months tropical north ',true
'wide answered recently months june july months tropical north season - ',true
'answered recently months june july months tropical north season - \'wet\' ',true
'australiana don\'t wide answered months australia\'s season runs june weather varies cold wet south warm dry pleasant ',true
'don\'t wide answered months australia\'s season runs june weather varies cold wet south warm dry pleasant ',true
'wide answered months australia\'s season runs june weather varies cold wet south warm dry pleasant ',true
'don\'t wide updated answer western yes australia\'s begins 1 june 31 tropical north experience ',true
'don\'t wide updated answer western yes australia\'s begins 1 june 31 tropical north experience ',true
'wide updated answer western yes australia\'s begins 1 june 31 tropical north experience wet season dry season 2 ',true
'wide updated answer western yes australia\'s begins 1 june 31 tropical north experience wet season dry season 2 ',true
'yes australia\'s begins 1 june 31 tropical north experience wet season dry season 2 people found useful edit ',true
'wide answered recently australia\'s begins june 1 continues months june july tropical north easily defined tends ',true
'wide answered recently australia\'s begins june 1 continues months june july tropical north easily defined tends dry season ',true
'australia\'s begins june 1 continues months june july tropical north easily defined tends dry season extends ',true
'alnature travel select languageenglishindonesianjapanese selamat datang di alnature travel info alnaturetravel com 62 22 85240542 main menu ',true
'home umrah haji umrah hajj persyaratan tiket tour domestik internasional syarat dan ketentuan galeri kontak name required email required phone subject message book ',true
'umrah haji umrah hajj persyaratan tiket tour domestik internasional syarat dan ketentuan galeri kontak name required email required phone subject message book perfect holiday indonesia special promo capitals moscow st petersburg day ',true
'haji umrah hajj persyaratan tiket tour domestik internasional syarat dan ketentuan galeri kontak name required email required phone subject message book perfect holiday indonesia special promo capitals moscow st petersburg day 01 ',true
'name required email required phone subject message book perfect holiday indonesia special promo capitals moscow st petersburg day 01 jakarta ',true
'name required email required phone subject message book perfect holiday indonesia special promo capitals moscow st petersburg day 01 jakarta moscow - - - jakarta moscow day ',true
'2016 related appearances russian empire 1900 1912 soviet union 1952 1988 unified team 1992 officially russian federation competed 2012 olympics london united kingdom 27 july 12 2012 nation\'s fifth consecutive appearance olympics independent ',true
'apply eligibility admission process visa process travelling apply contact universities vacation starts june till 31st students visit home foreign students utilize time period ',true
'apply eligibility admission process visa process travelling apply contact universities vacation starts june till 31st students visit home foreign students utilize time period ',true
'rising sun menu skip content home contact jic services 16 2013 sparanis1030 tagged 2013 beach study study ',true
'sun menu skip content home contact jic services 16 2013 sparanis1030 tagged 2013 beach study study japanese 2013 2013 ',true
'menu skip content home contact jic services 16 2013 sparanis1030 tagged 2013 beach study study japanese 2013 2013 ',true
'beach study study japanese 2013 2013 2013 travel asia travel yukata trend months june dominated warm moist air currents pacific produce temperatures ',true
'study study japanese 2013 2013 2013 travel asia travel yukata trend months june dominated warm moist air currents pacific produce temperatures ',true
'study study japanese 2013 2013 2013 travel asia travel yukata trend months june dominated warm moist air currents pacific produce temperatures ',true
'japanese 2013 2013 2013 travel asia travel yukata trend months june dominated warm moist air currents pacific produce temperatures ',true
'march 2017 classic tour cherry blossom time 27 march 7 april 2017 wbc bonsai tour 19 april 2 2017 manga tour 17 24 2017 gourmet tour 2-12 september 2017 tokyo game tour september 2017 ceramics ',true
'time 27 march 7 april 2017 wbc bonsai tour 19 april 2 2017 manga tour 17 24 2017 gourmet tour 2-12 september 2017 tokyo game tour september 2017 ceramics ',true
'27 march 7 april 2017 wbc bonsai tour 19 april 2 2017 manga tour 17 24 2017 gourmet tour 2-12 september 2017 tokyo game tour september 2017 ceramics tour 2017 ',true
'terms conditions schools circuit manga circuit manga au japon 20 27 juillet 2017 contact home guided tours manga tour 17 - 24 2017 manga tour 17 - 24 2017 tweet enquire ',true
'japon 20 27 juillet 2017 contact home guided tours manga tour 17 - 24 2017 manga tour 17 - 24 2017 tweet enquire ',true
'20 27 juillet 2017 contact home guided tours manga tour 17 - 24 2017 manga tour 17 - 24 2017 tweet enquire ',true
'27 juillet 2017 contact home guided tours manga tour 17 - 24 2017 manga tour 17 - 24 2017 tweet enquire tour please ',true
'home guided tours manga tour 17 - 24 2017 manga tour 17 - 24 2017 tweet enquire tour please call ',true
'home guided tours manga tour 17 - 24 2017 manga tour 17 - 24 2017 tweet enquire tour please call 020 7766 5267 email info ',true
'2016 related appearances russian empire 1900 1912 soviet union 1952 1988 unified team 1992 competed 2016 olympics rio de janeiro brazil 5 21 2016 nation\'s sixth consecutive appearance olympics independent ',true
'olympics appearances overview 1972 1976 1980 1984 1988 1992 1996 2000 2004 2008 2012 2016 competed 2012 olympics london 27 july 12 2012 nation\'s tenth appearance olympics except 1980 olympics ',true
'follows spring - september october summer - november february autumn - march april - june - divided summer rainfall rainfall northern central ',true
'september october summer - november february autumn - march april - june - divided summer rainfall rainfall northern central east include ',true
'85 21 sports medals ranked 25th gold silver bronze total 2 8 15 25 youth olympics appearances 2010 2014 competed 2014 youth olympics nanjing china 16 28 2014 contents 1 medalists 2 archery 3 athletics 4 badminton 5 basketball ',true
'25th gold silver bronze total 2 8 15 25 youth olympics appearances 2010 2014 competed 2014 youth olympics nanjing china 16 28 2014 contents 1 medalists 2 archery 3 athletics 4 badminton 5 basketball ',true
'volleyball girls\' tournament 000000002016-08-26-000026 03 bronze ohmayer birgitbirgit ohmayer canoeing girls\' c1 slalom 000000002016-08-27-000027 archery edit main article archery 2014 youth olympics qualified male archer performance 2013 world archery youth championships 1 ',true
'olympics appearances overview 1972 1976 1980 1984 1988 1992 1996 2000 2004 2008 2012 2016 competed 2004 olympics athens greece 13 29 2004 contents athleticsedit main article athletics 2004 olympics arabian athletes ',true
'appearances overview 1972 1976 1980 1984 1988 1992 1996 2000 2004 2008 2012 2016 competed 2004 olympics athens greece 13 29 2004 contents athleticsedit main article athletics 2004 olympics arabian athletes achieved qualifying standards following athletics events ',true
'kg 150 20 190 dnf 150 dnf najim al-radwan 162 5 dnf dnf alsoedit 2002 asian games 2004 paralympics referencesedit 2004 athens flag bearers ceremony olympics 13 2004 retrieved 11 september 2013 iaaf org top lists iaaf retrieved june 4 2011 iaaf ',true
'150 20 190 dnf 150 dnf najim al-radwan 162 5 dnf dnf alsoedit 2002 asian games 2004 paralympics referencesedit 2004 athens flag bearers ceremony olympics 13 2004 retrieved 11 september 2013 iaaf org top lists iaaf retrieved june 4 2011 iaaf ',true
'najim al-radwan 162 5 dnf dnf alsoedit 2002 asian games 2004 paralympics referencesedit 2004 athens flag bearers ceremony olympics 13 2004 retrieved 11 september 2013 iaaf org top lists iaaf retrieved june 4 2011 iaaf ',true
'trip travel agent fast newsletter destination trip extraordinary billie cohen 24 2015 view table mountain lobby cape ',true
'capetonians tell popular tourist months summer december february weather remains mild season enjoy lot city sea offer ',true
'booked incredible deal 100 person including wine pairings seats easier le quartier francais offers special dine-a-stay package includes night hotel ',true
'olympics appearances overview 1972 1976 1980 1984 1988 1992 1996 2000 2004 2008 2012 2016 competed 2016 olympics rio de janeiro brazil 5 21 2016 nation\'s eleventh appearance olympics ',true
'00 mm monthly rainfall 1111 extreme uv index average maximum daytime temperature 43 109 heat humidity usually 10 hours ',true
'bay british isles northwestern europe following mild spring temperatures ireland seasonable months june july trough upper levels eastern atlantic combined cool ocean temperatures ',true
'day home calendar holidays bank holiday bank holiday england wales northern ireland bank holiday monday scotland monday day marks ',true
'earth sciences officially start official start 1 june months southern hemisphere june july tanya de bruyn 14 found useful edit share answer useful ',true
'sciences officially start official start 1 june months southern hemisphere june july tanya de bruyn 14 found useful edit share answer useful ',true
'money sports sections answers cloud services wikianswers categories travel countries cities time click answer june july answer question yes partially tell optional submit text answer ',true
'sports sections answers cloud services wikianswers categories travel countries cities time click answer june july answer question yes partially tell optional submit text answer ',true
'answers cloud services wikianswers categories travel countries cities time click answer june july answer question yes partially tell optional submit text answer ',true
'earth sciences officially start official start 1 june months southern hemisphere june july tanya de bruyn 14 found useful edit share answer useful ',true
'sciences officially start official start 1 june months southern hemisphere june july tanya de bruyn 14 found useful edit share answer useful ',true
'pneumonia 122 cities vs causes united considered october 13 usually peaks february 14 considered october usually peaks 15 seasons exist tropics subtropics usually sharply ',true
'pneumonia 122 cities vs causes united considered october 13 usually peaks february 14 considered october usually peaks 15 seasons exist tropics subtropics usually sharply ',true
'considered october 13 usually peaks february 14 considered october usually peaks 15 seasons exist tropics subtropics usually sharply ',true
'st petersburg - june july com autos careers dating relationships education en espa ol entertainment food health home money ',true
'info travelers 5 russia\'s must-see sights com travel eastern europe travel travel st petersburg travel - travel st petersburg st petersburg june july peter peterhof cc by-nc-nd goron kerry kubilius eastern europe travel expert ',true
'com travel eastern europe travel travel st petersburg travel - travel st petersburg st petersburg june july peter peterhof cc by-nc-nd goron kerry kubilius eastern europe travel expert ',true
'- june july com food health home money style tech travel autos dating relationships education entertainment ',true
'temperatures rarely dropping minus re bound time begins start june finishes weather season cooler temperatures forecast nation ',true
'edited sarah megginson 1 1 1 related articles skiing south wales skiing victoria guide june month month month weather events holiday july month visit ',true
'weird menu news videos events society art politics tag weirdness 2 2014 people pictures weird copyright 2017 contact submit dmca policy ',true
'weird menu news videos events society art politics tag weirdness 2 2014 people pictures weird copyright 2017 contact submit dmca policy ',true
'weird menu news videos events society art politics tag weirdness 2 2014 people pictures weird copyright 2017 contact submit dmca policy ',true
'olympics appearances overview 1972 1976 1980 1984 1988 1992 1996 2000 2004 2008 2012 2016 competed 2016 olympics rio de janeiro brazil 5 21 2016 nation\'s eleventh appearance olympics ',true
'russian landscape throughout share twitter facebook pinterest email loading 30 2014 russian art tags art russian art russian landscape russian nature russian related posts russian russian art july russian autumn russian art october ',true
'2016 related appearances russian empire 1900 1912 soviet union 1952 1988 unified team 1992 competed 2004 olympics athens greece 13 29 2004 nation\'s third consecutive appearance olympics independent ',true
'brazil\'s year-round attractions photo jupiterimages photos com getty images related articles travel europe attractions rio de janeiro caribbean islands visit ',true
'crowds lower price explore warm north means southern hemisphere northern close equator weather remains temperate year-round ',true
'crowds lower price explore warm north means southern hemisphere northern close equator weather remains temperate year-round ideal time explore amazon pantanal experiences ',true
'lagoons holiday cold weather enthusiasts extra season vacationing southern visit iguacu falls obligatory stop touring south recognized ',true
'olympics appearances overview 1972 1976 1980 1984 1988 1992 1996 2000 2004 2008 2012 2016 competed 2012 olympics london 27 july 12 2012 nation\'s tenth appearance olympics except 1980 olympics ',true
'earth sciences officially start official start 1 june months southern hemisphere june july tanya de bruyn 14 found useful edit share answer useful ',true
