@relation posOrNegWordBags

@attribute corpus string
@attribute Class_Attribute_For_SimpleOpenEval {true,false}

@data
'0 19 inch below 1901-2000 average share story 2010 rankings credit noaa 2010 rankings credit noaa close contiguous fourth-warmest june-august record according noaa climate report issued september ',true
'suite climate services noaa provides temperature highlights -- june fourth warmest record climate regions temperatures top five southeast warmest central third ',true
'suite climate services noaa provides temperature highlights -- june fourth warmest record climate regions temperatures top five southeast warmest central third ',true
'record sep 10 2011 blistering heat experienced june months marks warmest record according scientists persistent heat read strange offbeat plants animals sharks ',true
'10k running races breeze half marathon 10k 5k california 01 2015 - race-calendar com race-calendar com race race calendar privacy ',true
'australia act nsw nt qld sa tas vic western australia zealand home north america ca breeze half marathon 10k 5k california 01 2015 bad bass half marathon 10k 5k california 25 july 2015 bear ',true
'act nsw nt qld sa tas vic western australia zealand home north america ca breeze half marathon 10k 5k california 01 2015 bad bass half marathon 10k 5k california 25 july 2015 bear ',true
'nt qld sa tas vic western australia zealand home north america ca breeze half marathon 10k 5k california 01 2015 bad bass half marathon 10k 5k california 25 july 2015 bear ',true
'california 01 2015 bad bass half marathon 10k 5k california 25 july 2015 bear creek trail half marathon 10k 5k california 15 2015 breeze half marathon 10k 5k california 01 2015 info description location ',true
'california 25 july 2015 bear creek trail half marathon 10k 5k california 15 2015 breeze half marathon 10k 5k california 01 2015 info description location ',true
'25 july 2015 bear creek trail half marathon 10k 5k california 15 2015 breeze half marathon 10k 5k california 01 2015 info description location map entry reviews race results race info ',true
'25 july 2015 bear creek trail half marathon 10k 5k california 15 2015 breeze half marathon 10k 5k california 01 2015 info description location map entry reviews race results race info description ',true
'2015 bear creek trail half marathon 10k 5k california 15 2015 breeze half marathon 10k 5k california 01 2015 info description location map entry reviews race results race info description race information event ',true
'precipitation 2 41 inches 0 19 inch below 1901-2000 average share story 2010 rankings credit noaa 2010 rankings credit noaa close contiguous fourth-warmest june-august record according noaa climate report issued september ',true
'0 19 inch below 1901-2000 average share story 2010 rankings credit noaa 2010 rankings credit noaa close contiguous fourth-warmest june-august record according noaa climate report issued september ',true
'suite climate services noaa provides temperature highlights -- june fourth warmest record climate regions temperatures top five southeast warmest central third ',true
'suite climate services noaa provides temperature highlights -- june fourth warmest record climate regions temperatures top five southeast warmest central third ',true
'record sep 10 2011 blistering heat experienced june months marks warmest record according scientists persistent heat read strange offbeat plants animals sharks ',true
'10k running races breeze half marathon 10k 5k california 01 2015 - race-calendar com race-calendar com race race calendar privacy ',true
'australia act nsw nt qld sa tas vic western australia zealand home north america ca breeze half marathon 10k 5k california 01 2015 bad bass half marathon 10k 5k california 25 july 2015 bear ',true
'act nsw nt qld sa tas vic western australia zealand home north america ca breeze half marathon 10k 5k california 01 2015 bad bass half marathon 10k 5k california 25 july 2015 bear ',true
'nt qld sa tas vic western australia zealand home north america ca breeze half marathon 10k 5k california 01 2015 bad bass half marathon 10k 5k california 25 july 2015 bear ',true
'california 01 2015 bad bass half marathon 10k 5k california 25 july 2015 bear creek trail half marathon 10k 5k california 15 2015 breeze half marathon 10k 5k california 01 2015 info description location ',true
'california 25 july 2015 bear creek trail half marathon 10k 5k california 15 2015 breeze half marathon 10k 5k california 01 2015 info description location ',true
'25 july 2015 bear creek trail half marathon 10k 5k california 15 2015 breeze half marathon 10k 5k california 01 2015 info description location map entry reviews race results race info ',true
'25 july 2015 bear creek trail half marathon 10k 5k california 15 2015 breeze half marathon 10k 5k california 01 2015 info description location map entry reviews race results race info description ',true
'2015 bear creek trail half marathon 10k 5k california 15 2015 breeze half marathon 10k 5k california 01 2015 info description location map entry reviews race results race info description race information event ',true
'flights victoria flights windsor flights winnipeg savings season christmas december deals fall june vacation deals july vacation deals deals march break november deals spring winter usa flights offers thousands visit pricing quality ',true
'windsor flights winnipeg savings season christmas december deals fall june vacation deals july vacation deals deals march break november deals spring winter usa flights offers thousands visit pricing quality ',true
'season christmas december deals fall june vacation deals july vacation deals deals march break november deals spring winter usa flights offers thousands visit pricing quality ',true
'flights victoria flights windsor flights winnipeg savings season christmas december deals fall june vacation deals july vacation deals deals march break november deals spring winter usa flights offers thousands visit pricing quality ',true
'windsor flights winnipeg savings season christmas december deals fall june vacation deals july vacation deals deals march break november deals spring winter usa flights offers thousands visit pricing quality ',true
'season christmas december deals fall june vacation deals july vacation deals deals march break november deals spring winter usa flights offers thousands visit pricing quality ',true
'rio 2016 olympic games riocentro - pavilion 6 rio de janeiro 7 2016 credit yuri cortez afp getty images shooting corey cogdell competes trap women qualification 2016 olympics rio de janeiro brazil sunday aug 7 2016 score 68 ',true
'1980 1984 1988 1992 1994 1998 2002 2006 2010 2014 intercalated games 1906 represented olympic committee usoc scheduled compete 2016 olympics rio de janeiro 5 21 2016 athletes appeared olympics edition ',true
'1994 1998 2002 2006 2010 2014 intercalated games 1906 represented olympic committee usoc scheduled compete 2016 olympics rio de janeiro 5 21 2016 athletes appeared olympics edition ',true
'2016 2016-08-12 15 30 boxscore canada vs youth arena rio de janeiro 14 2016 2016-08-14 12 15 boxscore china vs youth arena rio de janeiro boxing edit main articles boxing 2016 olympics boxing 2016 olympics qualification eight boxers ',true
'17 00 japan report 11 2016 2016-08-11 19 30 india report 13 2016 2016-08-13 18 00 britain report tournament main article field hockey 2016 olympics tournament qualify football soccer edit main article football ',true
'japan report 11 2016 2016-08-11 19 30 india report 13 2016 2016-08-13 18 00 britain report tournament main article field hockey 2016 olympics tournament qualify football soccer edit main article football ',true
'chase kalisz usa reacts 400m individual heats rio 2016 olympic games olympic aquatics stadium 6 2016 grace latz tracy eisser megan kalmoe adrienne martelli women quadruple sculls rowing heats rio 2016 olympic games ',true
'400m individual heats rio 2016 olympic games olympic aquatics stadium 6 2016 grace latz tracy eisser megan kalmoe adrienne martelli women quadruple sculls rowing heats rio 2016 olympic games lagoa stadium 6 2016 boyd martin usa rides equestrian ',true
'6 2016 grace latz tracy eisser megan kalmoe adrienne martelli women quadruple sculls rowing heats rio 2016 olympic games lagoa stadium 6 2016 boyd martin usa rides equestrian eventing dressage rio 2016 olympic ',true
'gift home accessories 2016 seattle america welcome home help hellotrade buy ',true
'08 november 2016seattle america women only29 - 30 october 2016erie america dallas kidsworld market10 - 13 2016dallas america recommended hotels near seattle events organizer gift home accessories show17 - 22 2016seattle america popular global tenders ',true
'women only29 - 30 october 2016erie america dallas kidsworld market10 - 13 2016dallas america recommended hotels near seattle events organizer gift home accessories show17 - 22 2016seattle america popular global tenders ',true
'- 30 october 2016erie america dallas kidsworld market10 - 13 2016dallas america recommended hotels near seattle events organizer gift home accessories show17 - 22 2016seattle america popular global tenders machinery equipment apparatus associated products pharmaceuticals medicines ',true
'30 october 2016erie america dallas kidsworld market10 - 13 2016dallas america recommended hotels near seattle events organizer gift home accessories show17 - 22 2016seattle america popular global tenders machinery equipment apparatus associated products pharmaceuticals medicines supplies solar ',true
'2016dallas america recommended hotels near seattle events organizer gift home accessories show17 - 22 2016seattle america popular global tenders machinery equipment apparatus associated products pharmaceuticals medicines supplies solar energy ',true
'1980 1984 1988 1992 1994 1998 2002 2006 2010 2014 intercalated games 1906 america represented olympic committee usoc competed 2012 olympics london july 27 12 2012 athletes competed olympic games modern ',true
'2002 2006 2010 2014 intercalated games 1906 america represented olympic committee usoc competed 2012 olympics london july 27 12 2012 athletes competed olympic games modern ',true
'profile search blog dare lijit search followers copyright 2006-2016 rights reserved motherhood express permission friday 26 2011 signs school start week massive huge-tastic mega bowl fruit salad ',true
'chase kalisz usa reacts 400m individual heats rio 2016 olympic games olympic aquatics stadium 6 2016 grace latz tracy eisser megan kalmoe adrienne martelli women quadruple sculls rowing heats rio 2016 olympic games ',true
'400m individual heats rio 2016 olympic games olympic aquatics stadium 6 2016 grace latz tracy eisser megan kalmoe adrienne martelli women quadruple sculls rowing heats rio 2016 olympic games lagoa stadium 6 2016 boyd martin usa rides equestrian ',true
'6 2016 grace latz tracy eisser megan kalmoe adrienne martelli women quadruple sculls rowing heats rio 2016 olympic games lagoa stadium 6 2016 boyd martin usa rides equestrian eventing dressage rio 2016 olympic ',true
'gift home accessories 2016 seattle america welcome home help hellotrade buy ',true
'08 november 2016seattle america women only29 - 30 october 2016erie america dallas kidsworld market10 - 13 2016dallas america recommended hotels near seattle events organizer gift home accessories show17 - 22 2016seattle america popular global tenders ',true
'women only29 - 30 october 2016erie america dallas kidsworld market10 - 13 2016dallas america recommended hotels near seattle events organizer gift home accessories show17 - 22 2016seattle america popular global tenders ',true
'- 30 october 2016erie america dallas kidsworld market10 - 13 2016dallas america recommended hotels near seattle events organizer gift home accessories show17 - 22 2016seattle america popular global tenders machinery equipment apparatus associated products pharmaceuticals medicines ',true
'30 october 2016erie america dallas kidsworld market10 - 13 2016dallas america recommended hotels near seattle events organizer gift home accessories show17 - 22 2016seattle america popular global tenders machinery equipment apparatus associated products pharmaceuticals medicines supplies solar ',true
'2016dallas america recommended hotels near seattle events organizer gift home accessories show17 - 22 2016seattle america popular global tenders machinery equipment apparatus associated products pharmaceuticals medicines supplies solar energy ',true
'1980 1984 1988 1992 1994 1998 2002 2006 2010 2014 intercalated games 1906 america represented olympic committee usoc competed 2012 olympics london july 27 12 2012 athletes competed olympic games modern ',true
'2002 2006 2010 2014 intercalated games 1906 america represented olympic committee usoc competed 2012 olympics london july 27 12 2012 athletes competed olympic games modern ',true
'profile search blog dare lijit search followers copyright 2006-2016 rights reserved motherhood express permission friday 26 2011 signs school start week massive huge-tastic mega bowl fruit salad ',true
'july school country thanks community answers home answers destinations travel tips holidays categories ',true
'malaysia mar 18 2013 23 34 chinese holidays july school country thanks answers 1 answered laura canada mar 19 2013 04 19 00reply ',true
'july school country thanks community answers home answers destinations travel tips holidays categories ',true
'malaysia mar 18 2013 23 34 chinese holidays july school country thanks answers 1 answered laura canada mar 19 2013 04 19 00reply ',true
'crazy huge sinkhole forces couple home typhoon soudelor blasts taiwan produces rare wake duration 01 00 8 10 2015 share tweet share email 10 2015 12 15 pm et typhoon soudelor landfall tawain saturday morning ',true
'crazy huge sinkhole forces couple home typhoon soudelor blasts taiwan produces rare wake duration 01 00 8 10 2015 share tweet share email 10 2015 12 15 pm et typhoon soudelor landfall tawain saturday morning ',true
'address trying mail unsubscribed ewn mailers hailstorms kill 78 eastern authorities deadly storms left 500 injured file 2015 eastern hit typhoon picture afp world ',true
'mail unsubscribed ewn mailers hailstorms kill 78 eastern authorities deadly storms left 500 injured file 2015 eastern hit typhoon picture afp world email print tweet reuters 24 06 2016 beijing - hailstorms ',true
'eastern authorities deadly storms left 500 injured file 2015 eastern hit typhoon picture afp world email print tweet reuters 24 06 2016 beijing - hailstorms ',true
'chemical leaks associated storm 12 anhui 30 july 2005 anhui province 15 46 42 1 million yuan economic losses 13 nanyang henan 3 2005 20 townships nanyang city henan province 2 35 15 000 trees uprooted 136 ',true
'anhui province 15 46 42 1 million yuan economic losses 13 nanyang henan 3 2005 20 townships nanyang city henan province 2 35 15 000 trees uprooted 136 ',true
'province 15 46 42 1 million yuan economic losses 13 nanyang henan 3 2005 20 townships nanyang city henan province 2 35 15 000 trees uprooted 136 million yuan economic losses 14 guangdong ',true
'2 35 15 000 trees uprooted 136 million yuan economic losses 14 guangdong 11-15 2005 qishi township 384 villages zhanjiang guangdong province 3 195 20 people ',true
'2 35 15 000 trees uprooted 136 million yuan economic losses 14 guangdong 11-15 2005 qishi township 384 villages zhanjiang guangdong province 3 195 20 people missing- unknown found news accounts 15 16 shanghai ',true
'3 195 20 people missing- unknown found news accounts 15 16 shanghai 13 2005 dongjie village huangdu town jiading qingpu baoshan districts shanghai 9 caused ',true
'3 195 20 people missing- unknown found news accounts 15 16 shanghai 13 2005 dongjie village huangdu town jiading qingpu baoshan districts shanghai 9 caused power outage 3 760 families 124 businesses 17 bangladesh 17 ',true
'20 people missing- unknown found news accounts 15 16 shanghai 13 2005 dongjie village huangdu town jiading qingpu baoshan districts shanghai 9 caused power outage 3 760 families 124 businesses 17 bangladesh 17 2005 20 farming villages netrokona mymensingh districts bangladesh 48 700 ',true
'13 2005 dongjie village huangdu town jiading qingpu baoshan districts shanghai 9 caused power outage 3 760 families 124 businesses 17 bangladesh 17 2005 20 farming villages netrokona mymensingh districts bangladesh 48 700 exact ',true
'13 june 2007 thanh province vietnam 2 nearly 500 houses damaged 33 zhejiang 18 2007 wenzhou city zhejiang province 11 62 156 houses destroyed 34 35 bangladesh tornadoes ',true
'june 2007 thanh province vietnam 2 nearly 500 houses damaged 33 zhejiang 18 2007 wenzhou city zhejiang province 11 62 156 houses destroyed 34 35 bangladesh tornadoes 11-15 october 2007 jamalpur sunamganj barisal ',true
'philippines 24 june 2009 samar province philippines 4 2 fishing boat capsized due 20 homes destroyed associated tropical storm nangka 47 oton iloilo 10 2009 oton iloilo philippines 1 20 26 houses damaged 46 chongqing 6 2010 dianjiang liangping counties chongqing municipality 39 200 48 49 ',true
'capsized due 20 homes destroyed associated tropical storm nangka 47 oton iloilo 10 2009 oton iloilo philippines 1 20 26 houses damaged 46 chongqing 6 2010 dianjiang liangping counties chongqing municipality 39 200 48 49 ',true
'20 homes destroyed associated tropical storm nangka 47 oton iloilo 10 2009 oton iloilo philippines 1 20 26 houses damaged 46 chongqing 6 2010 dianjiang liangping counties chongqing municipality 39 200 48 49 heilongjiang ',true
'address trying mail unsubscribed ewn mailers hailstorms kill 78 eastern authorities deadly storms left 500 injured file 2015 eastern hit typhoon picture afp world ',true
'mail unsubscribed ewn mailers hailstorms kill 78 eastern authorities deadly storms left 500 injured file 2015 eastern hit typhoon picture afp world email print tweet reuters 24 06 2016 beijing - hailstorms ',true
'eastern authorities deadly storms left 500 injured file 2015 eastern hit typhoon picture afp world email print tweet reuters 24 06 2016 beijing - hailstorms ',true
'chemical leaks associated storm 12 anhui 30 july 2005 anhui province 15 46 42 1 million yuan economic losses 13 nanyang henan 3 2005 20 townships nanyang city henan province 2 35 15 000 trees uprooted 136 ',true
'anhui province 15 46 42 1 million yuan economic losses 13 nanyang henan 3 2005 20 townships nanyang city henan province 2 35 15 000 trees uprooted 136 ',true
'province 15 46 42 1 million yuan economic losses 13 nanyang henan 3 2005 20 townships nanyang city henan province 2 35 15 000 trees uprooted 136 million yuan economic losses 14 guangdong ',true
'2 35 15 000 trees uprooted 136 million yuan economic losses 14 guangdong 11-15 2005 qishi township 384 villages zhanjiang guangdong province 3 195 20 people ',true
'2 35 15 000 trees uprooted 136 million yuan economic losses 14 guangdong 11-15 2005 qishi township 384 villages zhanjiang guangdong province 3 195 20 people missing- unknown found news accounts 15 16 shanghai ',true
'3 195 20 people missing- unknown found news accounts 15 16 shanghai 13 2005 dongjie village huangdu town jiading qingpu baoshan districts shanghai 9 caused ',true
'3 195 20 people missing- unknown found news accounts 15 16 shanghai 13 2005 dongjie village huangdu town jiading qingpu baoshan districts shanghai 9 caused power outage 3 760 families 124 businesses 17 bangladesh 17 ',true
'20 people missing- unknown found news accounts 15 16 shanghai 13 2005 dongjie village huangdu town jiading qingpu baoshan districts shanghai 9 caused power outage 3 760 families 124 businesses 17 bangladesh 17 2005 20 farming villages netrokona mymensingh districts bangladesh 48 700 ',true
'13 2005 dongjie village huangdu town jiading qingpu baoshan districts shanghai 9 caused power outage 3 760 families 124 businesses 17 bangladesh 17 2005 20 farming villages netrokona mymensingh districts bangladesh 48 700 exact ',true
'13 june 2007 thanh province vietnam 2 nearly 500 houses damaged 33 zhejiang 18 2007 wenzhou city zhejiang province 11 62 156 houses destroyed 34 35 bangladesh tornadoes ',true
'june 2007 thanh province vietnam 2 nearly 500 houses damaged 33 zhejiang 18 2007 wenzhou city zhejiang province 11 62 156 houses destroyed 34 35 bangladesh tornadoes 11-15 october 2007 jamalpur sunamganj barisal ',true
'philippines 24 june 2009 samar province philippines 4 2 fishing boat capsized due 20 homes destroyed associated tropical storm nangka 47 oton iloilo 10 2009 oton iloilo philippines 1 20 26 houses damaged 46 chongqing 6 2010 dianjiang liangping counties chongqing municipality 39 200 48 49 ',true
'capsized due 20 homes destroyed associated tropical storm nangka 47 oton iloilo 10 2009 oton iloilo philippines 1 20 26 houses damaged 46 chongqing 6 2010 dianjiang liangping counties chongqing municipality 39 200 48 49 ',true
'20 homes destroyed associated tropical storm nangka 47 oton iloilo 10 2009 oton iloilo philippines 1 20 26 houses damaged 46 chongqing 6 2010 dianjiang liangping counties chongqing municipality 39 200 48 49 heilongjiang ',true
'sheds collapsed top rescue continues xinhua news agency 28 2003 kills 16 east hailstorms hit south 26 killed 100 injured whips guangdong print ',true
'july school country thanks community answers home answers destinations travel tips holidays categories ',true
'malaysia mar 18 2013 23 34 chinese holidays july school country thanks answers 1 answered laura canada mar 19 2013 04 19 00reply ',true
'sheds collapsed top rescue continues xinhua news agency 28 2003 kills 16 east hailstorms hit south 26 killed 100 injured whips guangdong print ',true
'july school country thanks community answers home answers destinations travel tips holidays categories ',true
'malaysia mar 18 2013 23 34 chinese holidays july school country thanks answers 1 answered laura canada mar 19 2013 04 19 00reply ',true
'medal ceremony rhythmic gymnastics individual all-around final day eleven nanjing 2014 youth olympic games nanjing osc gymnasium 27 2014 nanjing photo chinafotopress getty images nanjing - 27 bulgaria team compete ',true
'team compete rhythmic gymnastics all-around final day eleven nanjing 2014 youth olympic games nanjing osc gymnasium 27 2014 nanjing photo feng li getty images nanjing - 27 maryia trubach belarus competes ',true
'belarus competes rhythmic gymnastics individual all-around final day eleven nanjing 2014 youth olympic games nanjing osc gymnasium 27 2014 nanjing photo feng li getty images nanjing - 27 valeriya khanina ukraine competes ',true
'ukraine competes rhythmic gymnastics individual all-around final day eleven nanjing 2014 youth olympic games nanjing osc gymnasium 27 2014 nanjing photo feng li getty images nanjing - 27 linoy ashram israel competes ',true
'israel competes rhythmic gymnastics individual all-around final day eleven nanjing 2014 youth olympic games nanjing osc gymnasium 27 2014 nanjing photo feng li getty images nanjing - 27 maryia trubach belarus competes ',true
'belarus competes rhythmic gymnastics individual all-around final day eleven nanjing 2014 youth olympic games nanjing osc gymnasium 27 2014 nanjing photo feng li getty images nanjing - 27 nicoleta dulgheru moldova competes ',true
'moldova competes rhythmic gymnastics individual all-around final day eleven nanjing 2014 youth olympic games nanjing osc gymnasium 27 2014 nanjing photo feng li getty images nanjing - 27 ana luiza filiorianu romania ',true
'romania competes rhythmic gymnastics individual all-around final day eleven nanjing 2014 youth olympic games nanjing osc gymnasium 27 2014 nanjing photo feng li getty images nanjing - 27 irina annenkova russia competes ',true
'russia competes rhythmic gymnastics individual all-around final day eleven nanjing 2014 youth olympic games nanjing osc gymnasium 27 2014 nanjing photo feng li getty images nanjing - 27 irina annenkova russia competes ',true
'russia competes rhythmic gymnastics individual all-around final day eleven nanjing 2014 youth olympic games nanjing osc gymnasium 27 2014 nanjing photo feng li getty images nanjing - 27 irina annenkova russia competes ',true
'russia competes rhythmic gymnastics individual all-around final day eleven nanjing 2014 youth olympic games nanjing osc gymnasium 27 2014 nanjing photo feng li getty images nanjing - 27 laura zeng united ',true
'competes rhythmic gymnastics individual all-around final day eleven nanjing 2014 youth olympic games nanjing osc gymnasium 27 2014 nanjing photo feng li getty images nanjing - 27 laura zeng united ',true
'competes rhythmic gymnastics individual all-around final day eleven nanjing 2014 youth olympic games nanjing osc gymnasium 27 2014 nanjing photo feng li getty images nanjing - 27 laura zeng united ',true
'competes rhythmic gymnastics individual all-around final day eleven nanjing 2014 youth olympic games nanjing osc gymnasium 27 2014 nanjing photo feng li getty images nanjing - 26 canada team competes rhythmic ',true
'team competes rhythmic gymnastics all-around qualification day ten nanjing 2014 youth olympic games nanjing osc gymnasium 26 2014 nanjing photo feng li getty images nanjing - 26 canada team competes rhythmic ',true
'team competes rhythmic gymnastics all-around qualification day ten nanjing 2014 youth olympic games nanjing osc gymnasium 26 2014 nanjing photo feng li getty images nanjing - 26 kazakhstan team competes rhythmic ',true
'team competes rhythmic gymnastics all-around qualification day ten nanjing 2014 youth olympic games nanjing osc gymnasium 26 2014 nanjing photo feng li getty images nanjing - 26 egypt team competes rhythmic ',true
'team competes rhythmic gymnastics all-around qualification day ten nanjing 2014 youth olympic games nanjing osc gymnasium 26 2014 nanjing photo feng li getty images nanjing - 26 russia team competes rhythmic ',true
'team competes rhythmic gymnastics all-around qualification day ten nanjing 2014 youth olympic games nanjing osc gymnasium 26 2014 nanjing photo feng li getty images nanjing - 26 bulgaria team competes rhythmic ',true
'team competes rhythmic gymnastics all-around qualification day ten nanjing 2014 youth olympic games nanjing osc gymnasium 26 2014 nanjing photo feng li getty images nanjing - 26 russia team competes rhythmic ',true
'team competes rhythmic gymnastics individual all-around qualification day ten nanjing 2014 youth olympic games nanjing osc gymnasium 26 2014 nanjing photo feng li getty images nanjing - 26 takana tatsuzawa japan competes ',true
'japan competes rhythmic gymnastics individual all-around qualification day ten nanjing 2014 youth olympic games nanjing osc gymnasium 26 2014 nanjing photo feng li getty images nanjing - 26 ana luiza filiorianu romania ',true
'romania competes rhythmic gymnastics individual all-around qualification day ten nanjing 2014 youth olympic games nanjing osc gymnasium 26 2014 nanjing photo feng li getty images nanjing - 26 nicoleta dulgheru moldova competes ',true
'moldova competes rhythmic gymnastics individual all-around qualification day ten nanjing 2014 youth olympic games nanjing osc gymnasium 26 2014 nanjing photo feng li getty images nanjing - 26 mayra tiago sineriz brazil ',true
'brazil competes individual all-around qualification day ten nanjing 2014 youth olympic games nanjing osc gymnasium 26 2014 nanjing photo feng li getty images nanjing - 26 editors note image created ',true
'egypt competes individual all-around qualification day ten nanjing 2014 youth olympic games nanjing osc gymnasium 26 2014 nanjing photo feng li getty images nanjing - 26 irina annenkova russia competes ',true
'russia competes rhythmic gymnastics individual all-around qualification day ten nanjing 2014 youth olympic games nanjing osc gymnasium 26 2014 nanjing photo feng li getty images nanjing - 26 nicoleta dulgheru moldova competes ',true
'moldova competes rhythmic gymnastics individual all-around qualification day ten nanjing 2014 youth olympic games nanjing osc gymnasium 26 2014 nanjing photo feng li getty images nanjing - 26 tara wilkie australia competes ',true
'australia competes rhythmic gymnastics individual all-around qualification day ten nanjing 2014 youth olympic games nanjing osc gymnasium 26 2014 nanjing photo feng li getty images nanjing - 26 mayra tiago sineriz brazil ',true
'brazil competes individual all-around qualification day ten nanjing 2014 youth olympic games nanjing osc gymnasium 26 2014 nanjing photo feng li getty images nanjing - 26 mayra tiago sineriz brazil ',true
'brazil competes individual all-around qualification day ten nanjing 2014 youth olympic games nanjing osc gymnasium 26 2014 nanjing photo feng li getty images nanjing - 26 katerina marinova bulgaria competes ',true
'bulgaria competes individual all-around qualification day ten nanjing 2014 youth olympic games nanjing osc gymnasium 26 2014 nanjing photo feng li getty images nanjing - 26 irina annenkova russia competes ',true
'russia competes rhythmic gymnastics individual all-around qualification day ten nanjing 2014 youth olympic games nanjing osc gymnasium 26 2014 nanjing photo feng li getty images nanjing - 26 irina annenkova russia competes ',true
'russia competes rhythmic gymnastics individual all-around qualification day ten nanjing 2014 youth olympic games nanjing osc gymnasium 26 2014 nanjing photo feng li getty images nanjing - 26 linoy ashram israel competes ',true
'israel competes rhythmic gymnastics individual all-around qualification day ten nanjing 2014 youth olympic games nanjing osc gymnasium 26 2014 nanjing share facebook post 2016 booms beat rights reserved reproduce ',true
'roland jo swinnen shang-jin wei yaohui zhao cesi 2016 conference ninth economics institute 18-20 2016 hong kong deadline call papers april 8 ',true
'deadline call papers april 8 2016 2015 conference eighth economics institute 19-21 2015 guanghua school management peking university beijing view papers ',true
'lse-pku programme lse ac uk lsepkusummersch facebook information please lse-pku school website hosted peking university lse-pku school beijing 8 - 19 2016 applications explore issues relevant contemporary world-class academics london school economics lse peking university pku ',true
'information please lse-pku school website hosted peking university lse-pku school beijing 8 - 19 2016 applications explore issues relevant contemporary world-class academics london school economics lse peking university pku ',true
'day 7 2016 6 2016 5 2016 4 2016 3 2016 2 2016 1 2016 home images flooding eastern false color 4 2016 - flooding eastern false color 2016 flooding historic proportions swamped trouble june seasonal monsoon ',true
'7 2016 6 2016 5 2016 4 2016 3 2016 2 2016 1 2016 home images flooding eastern false color 4 2016 - flooding eastern false color 2016 flooding historic proportions swamped trouble june seasonal monsoon ',true
'6 2016 5 2016 4 2016 3 2016 2 2016 1 2016 home images flooding eastern false color 4 2016 - flooding eastern false color 2016 flooding historic proportions swamped trouble june seasonal monsoon ',true
'2016 3 2016 2 2016 1 2016 home images flooding eastern false color 4 2016 - flooding eastern false color 2016 flooding historic proportions swamped trouble june seasonal monsoon ',true
'2016 2 2016 1 2016 home images flooding eastern false color 4 2016 - flooding eastern false color 2016 flooding historic proportions swamped trouble june seasonal monsoon ',true
'expert share pin tweet submit stumble post share sara naumann updated april 27 2016 overview wane people republic average temperatures drop slightly super hot plain hot humid ',true
'tweet submit stumble post share sara naumann updated april 27 2016 overview wane people republic average temperatures drop slightly super hot plain hot humid ',true
'medal ceremony rhythmic gymnastics individual all-around final day eleven nanjing 2014 youth olympic games nanjing osc gymnasium 27 2014 nanjing photo chinafotopress getty images nanjing - 27 bulgaria team compete ',true
'team compete rhythmic gymnastics all-around final day eleven nanjing 2014 youth olympic games nanjing osc gymnasium 27 2014 nanjing photo feng li getty images nanjing - 27 maryia trubach belarus competes ',true
