@relation posOrNegWordBags

@attribute corpus string
@attribute Class_Attribute_For_SimpleOpenEval {true,false}

@data
'crowded summer schools september october november fall holidays holidays mid-autumn festival tribute ',true
'won crowded summer schools september october november fall holidays holidays mid-autumn festival ',true
'crowded summer schools september october november fall holidays holidays mid-autumn festival tribute ',true
'sorted data selected name order_item name search options itinerary select selected name asia top destinations india uae azerbaijan vietnam maldives singapore indonesia sri lanka thailand countries top locations shanghai hong kong september october november choose date days 8 days 9 days 11 days ',true
'shanghai travel packages cities travel packages shanghai travel packages hong kong vacation packages type vacation packages november vacation packages october vacation packages ',true
'cities travel packages shanghai travel packages hong kong vacation packages type vacation packages november vacation packages october vacation packages ',true
'packages shanghai travel packages hong kong vacation packages type vacation packages november vacation packages october vacation packages september vacation packages tourist trips city trips ',true
'sorted data selected name order_item name search options itinerary select selected name asia top destinations india uae azerbaijan vietnam maldives singapore indonesia sri lanka thailand countries top locations shanghai hong kong september october november choose date days 8 days 9 days 11 days ',true
'shanghai travel packages cities travel packages shanghai travel packages hong kong vacation packages type vacation packages november vacation packages october vacation packages ',true
'cities travel packages shanghai travel packages hong kong vacation packages type vacation packages november vacation packages october vacation packages ',true
'packages shanghai travel packages hong kong vacation packages type vacation packages november vacation packages october vacation packages september vacation packages tourist trips city trips ',true
'november november time enjoy beauty 12345678 25 pop ',true
'november november time enjoy beauty 12345678 25 pop ',true
'pk photo day photographic journey archives posts february 2014 posted pkphotooftheday february 26 2014 posted landscape mountains nature photography travel tagged ',true
'pk photo day photographic journey archives posts february 2014 posted pkphotooftheday february 26 2014 posted landscape mountains nature photography travel tagged ',true
'national holiday october 1 - 07 avoid huge crowds domestic tourist 2 temperature beijing temperature time varys slightly falls mid september ',true
'national holiday october 1 - 07 avoid huge crowds domestic tourist 2 temperature beijing temperature time varys slightly falls mid september ',true
'ina svenska rk ti ng vi doodles september 27 2015 mid festival 2015 celebrated fifteenth day eighth lunar mid-autumn festival moment thanks togetherness origins stretch deeply ',true
'ina svenska rk ti ng vi doodles september 27 2015 mid festival 2015 celebrated fifteenth day eighth lunar mid-autumn festival moment thanks togetherness origins stretch deeply ',true
'item http www worldcat org oclc 3420150 title canada 1873 author william bleasdell cameron publisher greenock pollock cunn ',true
'preview item nearby libraries checking libraries librarian claim library canada 1873 author william bleasdell cameron publisher greenock pollock cunn ',true
'libraries hold item details additional physical format online version cameron william bleasdell 1862-1951 canada 1873 greenock pollock cunn 1874 ocolc 894893826 material type ',true
'share readers tags add tags canada 1873 similar items related subjects 5 atlantic -- description ',true
'data info linked data primary entity http www worldcat org oclc 3420150 canada 1873 schema creativework schema book library oclcnum 3420150 library placeofpublication http experiment worldcat ',true
'63011594 schema inlanguage en schema issimilarto http www worldcat org oclc 894893826 schema name canada 1873 en schema productid 3420150 schema publication http www worldcat org title - oclc ',true
'name william bleasdell cameron http www worldcat org oclc 894893826 schema creativework rdfs label canada 1873 schema description online version schema issimilarto http www worldcat org oclc 3420150 ',true
'1873 schema description online version schema issimilarto http www worldcat org oclc 3420150 canada 1873 http www worldcat org title - oclc 3420150 genont informationresource genont contenttypegenericresource ',true
'3420150 genont informationresource genont contenttypegenericresource schema http www worldcat org oclc 3420150 canada 1873 schema datemodified 2016-05-09 void indataset http purl oclc org dataset worldcat http www ',true
'json rdf xml application rdf xml n-triples text plain html rdfa text html 3420150 canada 1873 william bleasdell cameron greenock pollock cunn 1874 21274 ',true
'item http www worldcat org oclc 3420150 title canada 1873 author william bleasdell cameron publisher greenock pollock cunn ',true
'preview item nearby libraries checking libraries librarian claim library canada 1873 author william bleasdell cameron publisher greenock pollock cunn ',true
'libraries hold item details additional physical format online version cameron william bleasdell 1862-1951 canada 1873 greenock pollock cunn 1874 ocolc 894893826 material type ',true
'share readers tags add tags canada 1873 similar items related subjects 5 atlantic -- description ',true
'data info linked data primary entity http www worldcat org oclc 3420150 canada 1873 schema creativework schema book library oclcnum 3420150 library placeofpublication http experiment worldcat ',true
'63011594 schema inlanguage en schema issimilarto http www worldcat org oclc 894893826 schema name canada 1873 en schema productid 3420150 schema publication http www worldcat org title - oclc ',true
'name william bleasdell cameron http www worldcat org oclc 894893826 schema creativework rdfs label canada 1873 schema description online version schema issimilarto http www worldcat org oclc 3420150 ',true
'1873 schema description online version schema issimilarto http www worldcat org oclc 3420150 canada 1873 http www worldcat org title - oclc 3420150 genont informationresource genont contenttypegenericresource ',true
'3420150 genont informationresource genont contenttypegenericresource schema http www worldcat org oclc 3420150 canada 1873 schema datemodified 2016-05-09 void indataset http purl oclc org dataset worldcat http www ',true
'json rdf xml application rdf xml n-triples text plain html rdfa text html 3420150 canada 1873 william bleasdell cameron greenock pollock cunn 1874 21274 ',true
'terms jobs volunteer people search search archive upload personsign text canada 1873 formats ll liiitcd stiitc iiiul iuiiiila willi ',true
'terms jobs volunteer people search search archive upload personsign text canada 1873 formats ll liiitcd stiitc iiiul iuiiiila willi ',true
'shopping submissions rescue organizations happy tails trinity kodah 1 left summer favorite season thrilled receive gorgeous submission australia ',true
'shopping submissions rescue organizations happy tails trinity kodah 1 left summer favorite season thrilled receive gorgeous submission australia ',true
'window tab includes international tracking free posts countries details details baby girl 9-12 joules outfit country set original listing baby girl 9-12 joules outfit country set photos ',true
'window tab includes international tracking free posts countries details details baby girl 9-12 joules outfit country set original listing baby girl 9-12 joules outfit country set photos ',true
'user usually replies online 09 2015 registered 55 visits doe 23 london message visit favoritesto favorites complain favoritesto favoritescomplain reason report profile ',true
'user usually replies online 09 2015 registered 55 visits doe 23 london message visit favoritesto favorites complain favoritesto favoritescomplain reason report profile ',true
'live military boots start friends cuter outfits september sunny exciting season promise beginnings ll win colgate optic white wearasmile competition ',true
'live military boots start friends cuter outfits september sunny exciting season promise beginnings ll win colgate optic white wearasmile competition ',true
'august 5 2014 katiewilter august believe closer summer winter lurking feel cape town inhabitants emerging ',true
'august 5 2014 katiewilter august believe closer summer winter lurking feel cape town inhabitants emerging ',true
'compassion services portfolio jesus worldwide china katieaxelson march 5 2012 1 comment throughout march friends spending breaks mission trips central america america asia appreciate prayers ve praying ',true
'compassion services portfolio jesus worldwide china katieaxelson march 5 2012 1 comment throughout march friends spending breaks mission trips central america america asia appreciate prayers ve praying ',true
'parenting religion spirituality sports share pin tweet submit stumble post share com travel travel seasonal events festivals events festivals top 6 leaves erin porter travel expert share pin tweet submit stumble post ',true
'submit stumble post share com travel travel seasonal events festivals events festivals top 6 leaves erin porter travel expert share pin tweet submit stumble post ',true
'com travel travel seasonal events festivals events festivals top 6 leaves erin porter travel expert share pin tweet submit stumble post ',true
'travel travel seasonal events festivals events festivals top 6 leaves erin porter travel expert share pin tweet submit stumble post share sign ',true
'travel seasonal events festivals events festivals top 6 leaves erin porter travel expert share pin tweet submit stumble post share sign ',true
'munich rainy day weather com travel travel seasonal events festivals events festivals top 6 leaves travel follow deliver travel ',true
'weather com travel travel seasonal events festivals events festivals top 6 leaves travel follow deliver travel ',true
'com travel travel seasonal events festivals events festivals top 6 leaves travel follow deliver travel ',true
'travel travel seasonal events festivals events festivals top 6 leaves travel follow deliver travel inbox ',true
'travel seasonal events festivals events festivals top 6 leaves travel follow deliver travel inbox ',true
'parenting religion spirituality sports share pin tweet submit stumble post share com travel travel seasonal events festivals events festivals top 6 leaves erin porter travel expert share pin tweet submit stumble post ',true
'submit stumble post share com travel travel seasonal events festivals events festivals top 6 leaves erin porter travel expert share pin tweet submit stumble post ',true
'com travel travel seasonal events festivals events festivals top 6 leaves erin porter travel expert share pin tweet submit stumble post ',true
'travel travel seasonal events festivals events festivals top 6 leaves erin porter travel expert share pin tweet submit stumble post share sign ',true
'travel seasonal events festivals events festivals top 6 leaves erin porter travel expert share pin tweet submit stumble post share sign ',true
'munich rainy day weather com travel travel seasonal events festivals events festivals top 6 leaves travel follow deliver travel ',true
'weather com travel travel seasonal events festivals events festivals top 6 leaves travel follow deliver travel ',true
'com travel travel seasonal events festivals events festivals top 6 leaves travel follow deliver travel ',true
'travel travel seasonal events festivals events festivals top 6 leaves travel follow deliver travel inbox ',true
'travel seasonal events festivals events festivals top 6 leaves travel follow deliver travel inbox ',true
'mdl 11 september sun 17 september sat flight accommodation calculate trip berlin vacation packages type vacation packages october vacation packages september vacation packages ',true
'17 september sat flight accommodation calculate trip berlin vacation packages type vacation packages october vacation packages september vacation packages seaside beach holidays 2016 countries ',true
'sat flight accommodation calculate trip berlin vacation packages type vacation packages october vacation packages september vacation packages seaside beach holidays 2016 countries ',true
'mdl 11 september sun 17 september sat flight accommodation calculate trip berlin vacation packages type vacation packages october vacation packages september vacation packages ',true
'17 september sat flight accommodation calculate trip berlin vacation packages type vacation packages october vacation packages september vacation packages seaside beach holidays 2016 countries ',true
'sat flight accommodation calculate trip berlin vacation packages type vacation packages october vacation packages september vacation packages seaside beach holidays 2016 countries ',true
' home photos photo - november 2005 tegernsee surprisingly sunny warm afternoon 23rd october ',true
' home photos photo - november 2005 tegernsee surprisingly sunny warm afternoon 23rd october ',true
'videos featured videos featured audios market board contact advertise play headline january 9 2012 4 ago hot flashes news dutch heavy rock collective ',true
'contact advertise play headline january 9 2012 4 ago hot flashes news dutch heavy rock collective return february carefully ',true
'advertise play headline january 9 2012 4 ago hot flashes news dutch heavy rock collective return february carefully selected berlin ln hamburg dates include ',true
'videos featured videos featured audios market board contact advertise play headline january 9 2012 4 ago hot flashes news dutch heavy rock collective ',true
'contact advertise play headline january 9 2012 4 ago hot flashes news dutch heavy rock collective return february carefully ',true
'advertise play headline january 9 2012 4 ago hot flashes news dutch heavy rock collective return february carefully selected berlin ln hamburg dates include ',true
'news world-australia-30271707 read sharing close share panel image copyright getty images image caption experienced hottest record november hottest hottest record meteorologists soaring temperatures ',true
'sharing close share panel image copyright getty images image caption experienced hottest record november hottest hottest record meteorologists soaring temperatures trend putting world track ',true
'images image caption experienced hottest record november hottest hottest record meteorologists soaring temperatures trend putting world track ',true
'news world-australia-30271707 read sharing close share panel image copyright getty images image caption experienced hottest record november hottest hottest record meteorologists soaring temperatures ',true
'sharing close share panel image copyright getty images image caption experienced hottest record november hottest hottest record meteorologists soaring temperatures trend putting world track ',true
'images image caption experienced hottest record november hottest hottest record meteorologists soaring temperatures trend putting world track ',true
'london paris portland spain thailand whygo planning trip september september brooke august 12 2010 brooke august 12th 2010 tweet hello september marks season southern hemisphere doesn matter ',true
'london paris portland spain thailand whygo planning trip september september brooke august 12 2010 brooke august 12th 2010 tweet hello september marks season southern hemisphere doesn matter ',true
'time northern hemisphere winter solstice shortest day happens months summer solstice equinox average temperature band consider average temperature band ',true
'northern hemisphere winter solstice shortest day happens months summer solstice equinox average temperature band consider average temperature band running roughly ',true
'shortest day happens months summer solstice equinox average temperature band consider average temperature band running roughly irregularly depending contours ',true
'time northern hemisphere winter solstice shortest day happens months summer solstice equinox average temperature band consider average temperature band ',true
'northern hemisphere winter solstice shortest day happens months summer solstice equinox average temperature band consider average temperature band running roughly ',true
'shortest day happens months summer solstice equinox average temperature band consider average temperature band running roughly irregularly depending contours ',true
'share pin tweet submit stumble post share larry rivera updated july 22 2016 september season allows mother nature showcase ',true
'allows mother nature showcase offer september southern season regrowth flowers popular ',true
'share pin tweet submit stumble post share larry rivera updated july 22 2016 september season allows mother nature showcase ',true
'allows mother nature showcase offer september southern season regrowth flowers popular ',true
'alert alert message alert alert message home akari akari entries stayed stayed 65 0 1 english nov 30 ',true
'alert alert message home akari akari entries stayed stayed 65 0 1 english nov 30 2013 03 ',true
'home akari akari entries stayed stayed 65 0 1 english nov 30 2013 03 09 ',true
'akari akari entries stayed stayed 65 0 1 english nov 30 2013 03 09 stayed ',true
'entries stayed stayed 65 0 1 english nov 30 2013 03 09 stayed experience example stayed ',true
'stayed stayed 65 0 1 english nov 30 2013 03 09 stayed experience example stayed australian family spoke ',true
'65 0 1 english nov 30 2013 03 09 stayed experience example stayed australian family spoke foreign students ',true
'week 3 entries written 0 entries written 0 entries written entries stayed 4 stayed 1 fight crisis ',true
'entries written 0 entries written 0 entries written entries stayed 4 stayed 1 fight crisis 2 read ',true
'entries written 0 entries written entries stayed 4 stayed 1 fight crisis 2 read comments dec 6 ',true
'entries written entries stayed 4 stayed 1 fight crisis 2 read comments dec 6 nov 30 gc3195 ',true
'dec 6 nov 30 gc3195 nov 30 maut99 oct 28 andy read entries 2013 november 2 october 1 report entry spam entry stayed experience example stayed australian family spoke ',true
'entries 2013 november 2 october 1 report entry spam entry stayed experience example stayed australian family spoke foreign students ',true
'alert alert message alert alert message home akari akari entries stayed stayed 65 0 1 english nov 30 ',true
'alert alert message home akari akari entries stayed stayed 65 0 1 english nov 30 2013 03 ',true
'home akari akari entries stayed stayed 65 0 1 english nov 30 2013 03 09 ',true
'akari akari entries stayed stayed 65 0 1 english nov 30 2013 03 09 stayed ',true
'entries stayed stayed 65 0 1 english nov 30 2013 03 09 stayed experience example stayed ',true
'stayed stayed 65 0 1 english nov 30 2013 03 09 stayed experience example stayed australian family spoke ',true
'65 0 1 english nov 30 2013 03 09 stayed experience example stayed australian family spoke foreign students ',true
'week 3 entries written 0 entries written 0 entries written entries stayed 4 stayed 1 fight crisis ',true
'entries written 0 entries written 0 entries written entries stayed 4 stayed 1 fight crisis 2 read ',true
'entries written 0 entries written entries stayed 4 stayed 1 fight crisis 2 read comments dec 6 ',true
'entries written entries stayed 4 stayed 1 fight crisis 2 read comments dec 6 nov 30 gc3195 ',true
'dec 6 nov 30 gc3195 nov 30 maut99 oct 28 andy read entries 2013 november 2 october 1 report entry spam entry stayed experience example stayed australian family spoke ',true
'entries 2013 november 2 october 1 report entry spam entry stayed experience example stayed australian family spoke foreign students ',true
'politics money sports interviews sections careers wikianswers categories travel continents regions continents flag share season begin season begin save cancel ',true
'continents regions continents flag share season begin season begin save cancel ',true
'regions continents flag share season begin season begin save cancel exists ',true
'continents flag share season begin season begin save cancel exists merge ',true
'flag share season begin season begin save cancel exists merge question ',true
'flag share season begin season begin save cancel exists merge question merge cancel ',true
'politics money sports interviews sections careers wikianswers categories travel continents regions continents flag share season begin season begin save cancel ',true
'continents regions continents flag share season begin season begin save cancel ',true
'regions continents flag share season begin season begin save cancel exists ',true
'continents flag share season begin season begin save cancel exists merge ',true
'flag share season begin season begin save cancel exists merge question ',true
'flag share season begin season begin save cancel exists merge question merge cancel ',true
'minimum temperatures monthly mean temperature anomaly largest record november mean temperatures equal second-warmest record second-warmest record october december warmest record maximum minimum temperatures ',true
'minimum temperatures monthly mean temperature anomaly largest record november mean temperatures equal second-warmest record second-warmest record october december warmest record maximum minimum temperatures ',true
'question search surprise officially start sydney kristen kgb answers local lookup weather officially start sydney ',true
'question search surprise officially start sydney kristen kgb answers local lookup weather officially start sydney kristen sydney comes alive ',true
'question search surprise officially start sydney kristen kgb answers local lookup weather officially start sydney kristen sydney comes alive september ',true
'officially start sydney kristen kgb answers local lookup weather officially start sydney kristen sydney comes alive september november people ',true
'months alaska 24 hours constant daylight officially start sydney kristen weather technology location movement amount precipitation ',true
'question search surprise officially start sydney kristen kgb answers local lookup weather officially start sydney ',true
'question search surprise officially start sydney kristen kgb answers local lookup weather officially start sydney kristen sydney comes alive ',true
'question search surprise officially start sydney kristen kgb answers local lookup weather officially start sydney kristen sydney comes alive september ',true
'officially start sydney kristen kgb answers local lookup weather officially start sydney kristen sydney comes alive september november people ',true
'months alaska 24 hours constant daylight officially start sydney kristen weather technology location movement amount precipitation ',true
'move mdt macau grand prix special home rescuers search rubble east kills 98 rescuers search rubble east kills 98 - monday june 27 2016 - 1 ago comments 696 views policeman stands near damaged building funing county ',true
'rescuers search rubble east kills 98 rescuers search rubble east kills 98 - monday june 27 2016 - 1 ago comments 696 views policeman stands near damaged building funing county ',true
'move mdt macau grand prix special home rescuers search rubble east kills 98 rescuers search rubble east kills 98 - monday june 27 2016 - 1 ago comments 696 views policeman stands near damaged building funing county ',true
'rescuers search rubble east kills 98 rescuers search rubble east kills 98 - monday june 27 2016 - 1 ago comments 696 views policeman stands near damaged building funing county ',true
'west bengal india news middle east uk news news home news world news death toll touches 99 death toll touches 99 posted 1 ago ibns beijing june 26 death toll hit east ',true
'bengal india news middle east uk news news home news world news death toll touches 99 death toll touches 99 posted 1 ago ibns beijing june 26 death toll hit east ',true
'east uk news news home news world news death toll touches 99 death toll touches 99 posted 1 ago ibns beijing june 26 death toll hit east ',true
'news death toll touches 99 death toll touches 99 posted 1 ago ibns beijing june 26 death toll hit east jiangsu province touched 99 local media report sunday according reports ',true
'west bengal india news middle east uk news news home news world news death toll touches 99 death toll touches 99 posted 1 ago ibns beijing june 26 death toll hit east ',true
'bengal india news middle east uk news news home news world news death toll touches 99 death toll touches 99 posted 1 ago ibns beijing june 26 death toll hit east ',true
'east uk news news home news world news death toll touches 99 death toll touches 99 posted 1 ago ibns beijing june 26 death toll hit east ',true
'news death toll touches 99 death toll touches 99 posted 1 ago ibns beijing june 26 death toll hit east jiangsu province touched 99 local media report sunday according reports ',true
'bengal india news middle east uk news news home news world news hailstorm toll rises 99 hailstorm toll rises 99 posted 1 ago ians beijing june 26 death toll fierce hailstorm ',true
'uk news news home news world news hailstorm toll rises 99 hailstorm toll rises 99 posted 1 ago ians beijing june 26 death toll fierce hailstorm ',true
'hailstorm toll rises 99 hailstorm toll rises 99 posted 1 ago ians beijing june 26 death toll fierce hailstorm jiangsu province rose 99 846 injured officials sunday ',true
'bengal india news middle east uk news news home news world news hailstorm toll rises 99 hailstorm toll rises 99 posted 1 ago ians beijing june 26 death toll fierce hailstorm ',true
'uk news news home news world news hailstorm toll rises 99 hailstorm toll rises 99 posted 1 ago ians beijing june 26 death toll fierce hailstorm ',true
'hailstorm toll rises 99 hailstorm toll rises 99 posted 1 ago ians beijing june 26 death toll fierce hailstorm jiangsu province rose 99 846 injured officials sunday ',true
'destinations travel tips galleries fun entertainment lifestyle personal money blogs life hail storms kill 78 people eastern media share 0 tweet 0 share0 embed link 1 11 days ago reuters videos hail storms heavy rain hit ',true
'money blogs life hail storms kill 78 people eastern media share 0 tweet 0 share0 embed link 1 11 days ago reuters videos hail storms heavy rain hit near yancheng city eastern ',true
'destinations travel tips galleries fun entertainment lifestyle personal money blogs life hail storms kill 78 people eastern media share 0 tweet 0 share0 embed link 1 11 days ago reuters videos hail storms heavy rain hit ',true
'money blogs life hail storms kill 78 people eastern media share 0 tweet 0 share0 embed link 1 11 days ago reuters videos hail storms heavy rain hit near yancheng city eastern ',true
'onto kindergarten 120 pupils ap via yahoo news bbc breaking news bbcbreaking kills 51 eastern province jiangsu media https co a1iiawbeoo reply retweet favorite cnn breaking news cnnbrk kills 51 eastern https ',true
'120 pupils ap via yahoo news bbc breaking news bbcbreaking kills 51 eastern province jiangsu media https co a1iiawbeoo reply retweet favorite cnn breaking news cnnbrk kills 51 eastern https co scmujj0s8c reply retweet favorite ',true
'eastern province jiangsu media https co a1iiawbeoo reply retweet favorite cnn breaking news cnnbrk kills 51 eastern https co scmujj0s8c reply retweet favorite xinhua news xhnews breaking 51 ',true
'media https co a1iiawbeoo reply retweet favorite cnn breaking news cnnbrk kills 51 eastern https co scmujj0s8c reply retweet favorite xinhua news xhnews breaking 51 killed extreme weather thunder ',true
'xinhua news xhnews breaking 51 killed extreme weather thunder lightning rainstorm hailstorm east jiangsu https co teixrymvha reply retweet favorite aj ajplus 78 people killed 500 people injured ',true
'favorite aj ajplus 78 people killed 500 people injured eastern hail storms https co 0pl57kwhzk reply retweet favorite cnn cnn eastern kills 51 ',true
'78 people killed 500 people injured eastern hail storms https co 0pl57kwhzk reply retweet favorite cnn cnn eastern kills 51 https co cppr5jjxrp reply retweet favorite bbc news ',true
'injured eastern hail storms https co 0pl57kwhzk reply retweet favorite cnn cnn eastern kills 51 https co cppr5jjxrp reply retweet favorite bbc news ',true
'hail storms https co 0pl57kwhzk reply retweet favorite cnn cnn eastern kills 51 https co cppr5jjxrp reply retweet favorite bbc news world bbcworld hailstorm kill 98 ',true
'co 0pl57kwhzk reply retweet favorite cnn cnn eastern kills 51 https co cppr5jjxrp reply retweet favorite bbc news world bbcworld hailstorm kill 98 people jiangsu province https co ',true
'eastern kills 51 https co cppr5jjxrp reply retweet favorite bbc news world bbcworld hailstorm kill 98 people jiangsu province https co 22veg8cnht https co nenrweexy7 reply retweet ',true
'51 https co cppr5jjxrp reply retweet favorite bbc news world bbcworld hailstorm kill 98 people jiangsu province https co 22veg8cnht https co nenrweexy7 reply retweet favorite associated press ap breaking media 51 killed ',true
'people jiangsu province https co 22veg8cnht https co nenrweexy7 reply retweet favorite associated press ap breaking media 51 killed eastern province jiangsu buildings destroyed reply retweet favorite ',true
'22veg8cnht https co nenrweexy7 reply retweet favorite associated press ap breaking media 51 killed eastern province jiangsu buildings destroyed reply retweet favorite fox news foxnews powerful kills 75 ',true
'reply retweet favorite associated press ap breaking media 51 killed eastern province jiangsu buildings destroyed reply retweet favorite fox news foxnews powerful kills 75 media report https co pswa7q1gh0 https co nud8ps66j9 reply retweet ',true
'51 killed eastern province jiangsu buildings destroyed reply retweet favorite fox news foxnews powerful kills 75 media report https co pswa7q1gh0 https co nud8ps66j9 reply retweet ',true
'jiangsu buildings destroyed reply retweet favorite fox news foxnews powerful kills 75 media report https co pswa7q1gh0 https co nud8ps66j9 reply retweet favorite time com time 51 killed powerful https ',true
'reply retweet favorite fox news foxnews powerful kills 75 media report https co pswa7q1gh0 https co nud8ps66j9 reply retweet favorite time com time 51 killed powerful https co ylmydwsudn reply retweet favorite xinhua news xhnews death toll ',true
'75 media report https co pswa7q1gh0 https co nud8ps66j9 reply retweet favorite time com time 51 killed powerful https co ylmydwsudn reply retweet favorite xinhua news xhnews death toll ',true
'https co nud8ps66j9 reply retweet favorite time com time 51 killed powerful https co ylmydwsudn reply retweet favorite xinhua news xhnews death toll hailstorms east ',true
'nud8ps66j9 reply retweet favorite time com time 51 killed powerful https co ylmydwsudn reply retweet favorite xinhua news xhnews death toll hailstorms east climbs 98 ',true
'time com time 51 killed powerful https co ylmydwsudn reply retweet favorite xinhua news xhnews death toll hailstorms east climbs 98 800 wounded seriously https co ',true
'co ylmydwsudn reply retweet favorite xinhua news xhnews death toll hailstorms east climbs 98 800 wounded seriously https co 57ug4fyv3s reply retweet favorite time com time rescuers search rubble east kills ',true
'reply retweet favorite xinhua news xhnews death toll hailstorms east climbs 98 800 wounded seriously https co 57ug4fyv3s reply retweet favorite time com time rescuers search rubble east kills 78 https co yepd6wise6 reply retweet favorite cnn weather center cnnweather ',true
'east climbs 98 800 wounded seriously https co 57ug4fyv3s reply retweet favorite time com time rescuers search rubble east kills 78 https co yepd6wise6 reply retweet favorite cnn weather center cnnweather ',true
